input	target
Mäkelää	Mäkelä + ä
Valiant	Valiant
jouluherkutteluja	joulu + herkutteluja
sotahan	sota + han
tuloksensa	tulo + ksensa
Putin	Putin
käyttöön	käyttö + ön
siitepölykauden	siitepöly + kauden
kauppalakia	kauppa + lakia
pesii	pesi + i
valmennuksessa	valmennu + ksessa
kadu	ka + du
uusimaan	uusi + maan
kuiskailin	kuiskail + in
navetasssa	navet + asssa
20.7.1941	20.7.1941
johdettiin	joh + dettiin
tekijänoikeuksia	tekijän + oikeuksia
kypsiksi	kyps + iksi
suolistotutkimukset	suolisto + tutkimukset
erilaisien	erilai + sien
perustasta	perusta + sta
nimensä	nim + ensä
tytötellä	tytötellä
maanpuolustukselle	maan + puolustukselle
ihanien	ihan + ien
lietsomisesta	lietsomi + sesta
komentajaa	komentaja + a
Bart	Bart
DIY	DIY
pystyykö	pysty + ykö
sijaa	sija + a
koron	kor + on
pääomittamisoikeudet	pää + omittamisoikeudet
talitinttejä	tali + tinttejä
sähköjännite	sähkö + jännite
kofeiiniriippuvaiselle	kofeiini + riippuvaiselle
oikaisuja	oikaisu + ja
kilpailukyvylle	kilpailu + kyvylle
Atlantikseen	Atlanti + kseen
olivatko	ol + ivatko
rekisteröintiä	rekisteröinti + ä
Napster	Napster
bongasi	bonga + si
muassaan	muassa + an
alussakin	al + ussakin
laiska	laiska
apurin	apuri + n
neljää	neljä + ä
armahti	armaht + i
pyydän	pyy + dän
helvetin	helvetin
Midsomerin	Midsomer + in
perussäännön	perus + säännön
katkesi	katke + si
äänestysprosentti	äänestys + prosentti
toiminnot	toimin + not
suojeleminen	suojeleminen
hopeaa	hopea + a
kustantamon	kustantamo + n
pokeriuransa	pokeri + uransa
suuttui	suuttu + i
tulleja	tull + eja
psykiatri	psykiatri
hipihiljaa	hipi + hiljaa
ajankohtaisiin	ajan + kohtaisiin
mikäli	mikäli
äänestäjällemme	äänestäjä + llemme
Nurminen	Nurminen
vähemmistön	vähemmistö + n
yleisen	ylei + sen
taustasta	tausta + sta
kaljanhimosta	kaljan + himosta
hatusta	hat + usta
liike	liike
30.	30.
pureutumaan	pureutu + maan
accenturelaisilla	accenturelai + silla
Langen	Langen
lastuamisessa	lastuami + sessa
lihatuotteilla	liha + tuotteilla
rikoksista	riko + ksista
Robynin	Robyn + in
ammatillisesta	ammatilli + sesta
vaatinut	vaati + nut
nukkuvat	nukku + vat
merkityksellisistä	merkitykselli + sistä
pohjoisrannan	pohjois + rannan
Paeae	Paeae
populistisia	populisti + sia
kaipaamaan	kai + paamaan
rakkaaseen	rak + kaaseen
ystävän	ystävä + n
keskittymistä	keskittymi + stä
yhdeksäksi	yhdeksä + ksi
koulullakin	koulu + llakin
musiikkivideot	musiikki + videot
päätöslauselma	päätös + lauselma
markkina-alueena	markkina + -alueena
ystävälleen	ystävä + lleen
Rosenberg	Rosenberg
uskonnollisiksi	uskonnolli + siksi
lahjoituksellani	lahjoitu + ksellani
huonommat	huono + mmat
kasvuun	kasvu + un
paljoa	paljoa
vaatturille	vaatturi + lle
toivottaa	toivottaa
pöytätilaa	pöytä + tilaa
parlamenttia	parlamentti + a
mami	mami
Mithridates	Mithridates
sopulit	sopuli + t
maahanmuuttoa	maahan + muuttoa
eurooppalaisten	eurooppalai + sten
Magnusson	Magnusson
sosiaalikomitean	sosiaali + komitean
levätessä	levä + tessä
mustikkaa	mustikka + a
sekä	sekä
vaalit	vaalit
Jaromir	Jaromir
1989–1990	1989–1990
nykyaikaistaminen	nykyaikaistaminen
kerrakseen	kerrakseen
ekstaasin	ekstaasi + n
suhteelliset	suhteelli + set
1836	1836
alttiiksi	alt + tiiksi
Meksikossa	Meksiko + ssa
suutelua	suutelu + a
tulokkaaksi	tulok + kaaksi
pienemmät	pien + emmät
otus	otus
hyttysistä	hytty + sistä
aloitusannos	aloitus + annos
kyselylomakkeisiin	kysely + lomakkeisiin
uutistoimisto	uutis + toimisto
Pentikäinen	Pentikäinen
ohjelmiin	ohjelm + iin
suunnitelmia	suunnitelm + ia
Siefert	Siefert
säkenöivintä	säkenöiv + intä
metsää	metsä + ä
urheilugaalassa	urheilu + gaalassa
kaatuneita	kaatu + neita
MM-kilpailuissa	MM + -kilpailuissa
jatkunee	jatku + nee
tarttuvien	tarttuv + ien
ääressä	ääressä
tekijälle	tekijä + lle
kiersin	kier + sin
avausluennolta	avaus + luennolta
vaihtoehdoista	vaihto + ehdoista
hyväksyivät	hyväksy + ivät
jääkylmää	jää + kylmää
kuusvuotias	kuus + vuotias
teos	teos
pudonnut	pudo + nnut
liotusnestettä	liotus + nestettä
kyläteillä	kylä + teillä
sammutan	sammut + an
Hot	Hot
Windowsille	Windows + ille
kassissa	kassi + ssa
vuokrat	vuokra + t
uravaihtoehto	ura + vaihtoehto
koskevaan	koske + vaan
lohta	loh + ta
ohjaama	ohja + ama
puolenpäivän	puol + enpäivän
periaatteita	periaat + teita
Merenkurkussa	Merenkurk + ussa
kaupungeista	kaupun + geista
paiskaan	paiska + an
opiskelemaan	opiskel + emaan
omia	om + ia
kastanjanruskeat	kastanjan + ruskeat
manuaalisesti	manuaalisesti
ennakkotietojen	ennakko + tietojen
televisioesiintyjänä	tele + visioesiintyjänä
reipas	reipas
alaisena	alai + sena
Viro	Viro
läsnäolijoiden	läsnäolij + oiden
Sääksjärven	Sääksjärv + en
ideaa	idea + a
ihmissilmällä	ihmis + silmällä
katkaisi	katkais + i
moniarvoisuudesta	moniarvoisuu + desta
ihonväristen	ihon + väristen
Rosasin	Rosas + in
järjestelminä	järjestelm + inä
liikkumavaraa	liikkumavara + a
lemahtavan	lemahta + van
87	87
suukotteli	suukot + teli
herkkyystasoaan	herkkyys + tasoaan
surmasivat	surma + sivat
tuomitsee	tuomi + tsee
hehtaarin	hehtaari + n
positiivista	positiivi + sta
kisan	kisa + n
pygmalionismi	pygmalionismi
keskilämpötila	keski + lämpötila
Metsähallituksen	Metsähallitu + ksen
puolestani	puolesta + ni
hallinoiman	hallin + oiman
Maija	Maija
Přemyslistä	Přemysl + istä
tietoisia	tietoi + sia
lapsilleen	lapsi + lleen
järjesti	järjest + i
hivelee	hivel + ee
Gun	Gun
TIASissa	TIAS + issa
rouvaa	rouva + a
joella	jo + ella
tilastolliset	tilastolli + set
haen	ha + en
lainmukainen	lain + mukainen
jatkuvan	jatku + van
syytteestä	syyt + teestä
altistumista	altistumi + sta
varten	varten
olkikoiran	olki + koiran
myönteisen	myöntei + sen
ongelman	ongelma + n
kylmätväreet	kylmä + tväreet
istuvan	istu + van
edustussaunalla	edustus + saunalla
hittejä	hitt + ejä
rahoitusnäkymissä	rahoitus + näkymissä
hiekkarantoja	hiekka + rantoja
asentanut	asenta + nut
Massacre	Massacre
katseensa	katse + ensa
puolin	puolin
jäljiltä	jäl + jiltä
Sarajevon	Sarajevo + n
kokevat	koke + vat
vieressäni	vieressä + ni
lähtöselvityksessä	lähtö + selvityksessä
tutustuttamisohjelmien	tutustuttamis + ohjelmien
luottoluokitusyritykset	luotto + luokitusyritykset
lopettamishetkellä	lopettamis + hetkellä
maoriheimon	maori + heimon
tyynesti	tyynesti
s.w.a.t.issa	s.w.a.t. + issa
Kontiorannan	Kontio + rannan
pöydältä	pöy + dältä
osaksi	osaksi
rikosoikeudellisen	rikos + oikeudellisen
kauemmaksi	kauemmaksi
pelaajien	pelaaj + ien
suomalaisillakin	suomalai + sillakin
muutamalle	muutama + lle
filosofit	filosofi + t
puristukseen	puristu + kseen
kirjeistä	kirje + istä
astronautti	astronautti
talonpoikainen	talon + poikainen
kielistä	kieli + stä
poteroista	potero + ista
ainejärjestöllä	aine + järjestöllä
tyydyttyvät	tyydytty + vät
seuraava	seuraava
omistanut	omista + nut
isoveli−pikkuveli	isoveli−pikkuveli
arveltu	arvel + tu
Kuokkalan	Kuokkala + n
vihon	vih + on
näkökulmassa	näkö + kulmassa
niskatuen	niska + tuen
Kuubasta	Kuuba + sta
synnystä	syn + nystä
siileistä	siil + eistä
savupilven	savu + pilven
puberteetti-	puberteetti + -
joskaan	joskaan
Nat	Nat
1339/2006	1339/2006
lelulla	lelu + lla
tahansa	tahansa
maidossa	mai + dossa
tiputtelee	tiput + telee
pääsemään	pääs + emään
ylitettävänä	ylit + ettävänä
Pokan	Pok + an
sytytän	sytyt + än
Begia	Be + gia
pääkonttori	pää + konttori
sekoittelemaan	sekoit + telemaan
valtiollinen	valtiollinen
Ilia	Ilia
lentopallon	lento + pallon
kiintopiste	kiinto + piste
pöytäkirjoja	pöytä + kirjoja
aakkoset	aakko + set
syöttöpaikalle	syöttö + paikalle
kattavat	katta + vat
viereen	viereen
keskipitkällä	keski + pitkällä
ajankohtana	ajan + kohtana
puolisot	puoliso + t
monitasokumous	moni + tasokumous
aterian	ateria + n
laaditut	laa + ditut
mittausten	mittaus + ten
1993	1993
auringonkukan	auringon + kukan
selville	selville
kattila	kattila
rumpuja	rumpu + ja
palaa	pala + a
ontuu	ontu + u
lenkkitossut	lenkki + tossut
ajamille	aja + mille
kääriytyy	kääriyty + y
lapsellisia	lapselli + sia
Birds	Birds
jalalla	jal + alla
armoilla	armo + illa
itselaukaisusalamakökkökuvat	itse + laukaisusalamakökkökuvat
vierailu	vierailu
vartiossa	vartio + ssa
toimitusketju	toimitus + ketju
tärkeämpi	tärkeä + mpi
1978	1978
III	III
Zapatero	Zapatero
kesäteatterista	kesä + teatterista
lakkauttamisen	lakkauttami + sen
huomautettavaa	huomautettava + a
työhön	työ + hön
reaktiivinen	reaktiivinen
aamuyöllä	aamu + yöllä
dynastia	dynastia
tilaan	tila + an
kuuluvilla	kuulu + villa
lainsäätäjät	lain + säätäjät
vihjaissut	vihjais + sut
velaksi	vel + aksi
kilometri	kilo + metri
oikeutetaan	oikeut + etaan
suorakaiteita	suora + kaiteita
kytkimiä	kytki + miä
hyvinvointisektorin	hyvin + vointisektorin
tarkastaneet	tarkasta + neet
riisua	riisua
markkinoitiin	markkinoi + tiin
juostessani	juos + tessani
arvostelukohteista	arvostelu + kohteista
soveltaminen	soveltaminen
Oulussa	Oulu + ssa
voiminemme	voim + inemme
täytteiden	täyt + teiden
infektio-osasto	infektio + -osasto
punaisilla	punai + silla
hyödyllisimmän	hyödylli + simmän
tukholmalaiset	tukholmalai + set
keskuspankille	keskus + pankille
rannassa	ran + nassa
jäätäisi	jää + täisi
Willemszoon	Willemszoon
keittääkin	keittää + kin
kotipalveluista	koti + palveluista
sakkoa	sakko + a
Helsingissä	Helsin + gissä
sisimmissään	sisi + mmissään
tekeville	te + keville
kysyessäsi	kysy + essäsi
tutkimustehtäviin	tutkimus + tehtäviin
Vaasasta	Vaasa + sta
erimielisyyksissä	eri + mielisyyksissä
teuraat	teura + at
Arsenal	Arsenal
rypsiporsastuotteidensa	rypsi + porsastuotteidensa
napapaitojen	napa + paitojen
puuttumatta	puuttu + matta
muodostamastaan	muodosta + mastaan
haukkaa	haukka + a
vaiheen	vaihe + en
soveltuvampaa	soveltuva + mpaa
verkostoitumiseen	verkostoitumi + seen
hymyilee	hymyil + ee
asiointeja	asioint + eja
94/432/EY	94/432/EY
päivät	päivä + t
pesimäalueet	pesimä + alueet
Aalesunds	Aalesunds
menetelmällä	menetelmä + llä
mammutti	mammutti
päähän	päähän
kaappiin	kaappi + in
täyttämisen	täyttämi + sen
kehittynyt	kehitty + nyt
muutostilassa	muutos + tilassa
teoriassa	teoria + ssa
toimikunnassa	toimi + kunnassa
naseviin	nasev + iin
Japani	Japani
Agricolan	Agricola + n
Thrill	Thrill
kerma-munaseos	kerma + -munaseos
1539	1539
Paraisille	Parai + sille
linkkien	linkki + en
pelaajaksi	pelaaja + ksi
sadepisarat	sade + pisarat
kirjastonhoitajana	kirjaston + hoitajana
588–590	588–590
elinympäristöt	elin + ympäristöt
komponenteista	komponent + eista
29.4.	29.4.
mustasukkainen	mustasukkainen
harteiltamme	harte + iltamme
kehitämme	kehit + ämme
Kokoomuksen	Kokoomu + ksen
koodasi	kooda + si
takaa-ajajiin	takaa-ajaj + iin
taalerin	taaleri + n
laitettu	lait + ettu
varattua	varattu + a
siirtoa	siirto + a
suuntaansa	suunta + ansa
kantilta	kant + ilta
sanoit	sano + it
hoitaessaan	hoita + essaan
päivinä	päiv + inä
majakat	majak + at
kristittyjen	kristitty + jen
keräystä	keräys + tä
huomautuksen	huomautu + ksen
italialaissyntyinen	italialais + syntyinen
arkkitehtuuri	arkkitehtuuri
stressaa	stressa + a
vastalauseet	vasta + lauseet
aurinko	aurinko
vaalissa	vaali + ssa
sairauteensa	sairau + teensa
Morillonin	Morillon + in
seminaariyleisössä	seminaari + yleisössä
tarkasteluista	tarkastelu + ista
180	180
komissiossa	komissio + ssa
vuotuiset	vuotui + set
kaikuja	kaiku + ja
oikeussuojasta	oikeus + suojasta
poimii	poimi + i
aukesi	au + kesi
hiuksiisi	hiu + ksiisi
heikommassa	heik + ommassa
1846	1846
improvisaatiokurssilla	improvisaatio + kurssilla
tutkinto	tutkinto
samoilla	sam + oilla
päästy	pääs + ty
Afrikassa	Afrik + assa
Suvi-Anne	Suvi + -Anne
odotetuin	odotet + uin
epäilyksen	epäily + ksen
pukeutuisi	pukeutu + isi
ilmoittaessaan	ilmoitta + essaan
itsekäsittelystä	itse + käsittelystä
häpeilemättä	häpeil + emättä
pyrkimään	pyrki + mään
terveysjärjestö	terveys + järjestö
omaisuuteen	omaisuu + teen
rajan	raja + n
vastaavuustarkastuksissa	vastaavuus + tarkastuksissa
D16	D16
huom.	huom + .
kohdan	koh + dan
kuvilla	kuv + illa
jäkälistä	jäkäl + istä
itäoguusilaiset	itäoguusilai + set
epäonnistumisen	epäonnistumi + sen
poikkea	poik + kea
Tolstoin	Tolstoi + n
julkistamaa	julkista + maa
olevanne	ol + evanne
menettelyksi	menettely + ksi
herätkää	herä + tkää
ryövärit	ryöväri + t
mukautuksia	mukautu + ksia
väestönliikkeinä	väestö + nliikkeinä
muodoissa	muo + doissa
päiväkirja	päivä + kirja
suosiosta	suosio + sta
Aamu-Tv:ssä	Aamu-Tv + :ssä
annoin	an + noin
rahisevat	rahis + evat
kirjakielenä	kirja + kielenä
AMK-tutkinnosta	AMK + -tutkinnosta
kaksin	kaksin
päällekkäisyyksiäkin	päällekkäisyy + ksiäkin
neuvonpitoon	neuvon + pitoon
johtoryhmiä	johto + ryhmiä
sivistyneesti	sivistyneesti
perustein	peruste + in
kuljetustyyppejä	kuljetus + tyyppejä
matkaseuralaisille	matka + seuralaisille
keskuudessamme	keskuudessa + mme
esivaaleissa	esi + vaaleissa
bannattiin	banna + ttiin
saastuneimman	saastun + eimman
tarkkailijoina	tarkkailij + oina
suurimmalta	suuri + mmalta
kokoon	kokoon
tarpeita	tar + peita
leikkaavat	leik + kaavat
kuume	kuume
Bonnin	Bonn + in
projektiluontoiseen	projekti + luontoiseen
kuninkaalla	kunin + kaalla
Hunting	Hunting
onnittelen	onnit + telen
ylimyksiä	ylimy + ksiä
luottoluokituslaitoksilta	luotto + luokituslaitoksilta
käynnistänyt	käynnistä + nyt
tarvin	tarvi + n
omenaisia	omenai + sia
semmoinen	semmoinen
tositoimiin	tosi + toimiin
levy-yhtiönsä	levy + -yhtiönsä
asiaa	asia + a
tilaisuuksia	tilaisuu + ksia
rikkomaan	rikko + maan
reagoivat	reagoi + vat
herkkukurkku	herkku + kurkku
talvinen	talvinen
esilletuominen	esille + tuominen
kustantaa	kustantaa
tiedonvälittäjänä	tiedon + välittäjänä
eläimellisiksi	eläimelli + siksi
nauratti	nauratt + i
sisälläni	sisällä + ni
hiljaisen	hiljai + sen
lehdistön	lehdistö + n
julistettiin	julist + ettiin
ruohosipulisilpussa	ruoho + sipulisilpussa
Stonessa	Stone + ssa
toimenpiteissä	toimen + piteissä
rahoitukseen	rahoitu + kseen
kirjoittanut	kirjoitta + nut
tarjouskilpailua	tarjous + kilpailua
Arvo	Arvo
areenalle	areena + lle
Pohjanmaan	Pohjan + maan
neljään	neljä + än
örkkejä	örkk + ejä
selvinnee	selvi + nnee
nuoren	nuor + en
Mouhijärven	Mouhijärv + en
professuuria	professuuri + a
neuvotteluhuoneita	neuvottelu + huoneita
tulehdustautien	tulehdus + tautien
avautui	avautu + i
määrittelen	määrit + telen
hapuili	hapuil + i
kuuliaisuuteen	kuuliaisuu + teen
osaavat	osa + avat
vuoksi	vuoksi
istuvaan	istu + vaan
estäisi	estä + isi
tarkastelisimme	tarkastel + isimme
laite-	laite + -
pakenemaan	pa + kenemaan
kyvyt	ky + vyt
kuusivuotiseksi	kuusi + vuotiseksi
puoliskolta	puolisko + lta
omani	oma + ni
välitä	välit + ä
muuttamiseksi	muuttami + seksi
arestiin	aresti + in
D26	D26
13-vuotias	13 + -vuotias
lämpöä	lämpö + ä
harvempia	harv + empia
opiskelijaryhmien	opiskelija + ryhmien
nostavan	nosta + van
oppaita	op + paita
Isossa-Britanniassa	Iso + ssa-Britanniassa
ohjataan	ohjata + an
mahdollistavat	mahdollista + vat
Wingdom-yhtyeestä	Wingdom + -yhtyeestä
valittaisiin	vali + ttaisiin
aikoinaan	aik + oinaan
luottaa	luottaa
peltikattoon	pelti + kattoon
kerrata	kerrata
haastateltiin	haastatel + tiin
verkkoja	verkko + ja
vihostaan	vih + ostaan
hankkiminen	hankkiminen
JJ	JJ
vahingonkorvauksiin	vahingon + korvauksiin
lastamme	la + stamme
keskustelufoorumia	keskustelu + foorumia
kaljan	kalja + n
laatimamme	laati + mamme
rakentavassa	rakentava + ssa
kiviuunit	kivi + uunit
Vitorino	Vitorino
hidastettu	hidastettu
tasoilla	taso + illa
laitoksilla	laito + ksilla
kokemuksistaan	kokemu + ksistaan
musiikin	musiik + in
tietäisi	tietä + isi
haastatelluista	haastatell + uista
Executive	Executive
perunut	peru + nut
ruotsalaisia	ruotsalai + sia
kymmenvuotisen	kymmen + vuotisen
harjoitelleena	harjoitell + eena
puuhaa	puuha + a
biisissä	biisi + ssä
palo	palo
moottoriajoneuvon	moottori + ajoneuvon
katselen	katsel + en
kohtaamat	koh + taamat
yhdenmukaistamiseen	yhdenmukaistami + seen
kausina	kausi + na
unelmaa	unelma + a
torpedoveneen	torpedo + veneen
harhaanjohtavat	harhaan + johtavat
vahingoittui	vahingoittu + i
auringon	aurin + gon
tieteenaloja	tieteen + aloja
haluaisit	halu + aisit
piirsin	piir + sin
tarvitsisi	tarvi + tsisi
rekisteröity	rekisteröi + ty
mihinkään	mihinkään
perustietoja	perus + tietoja
Shanghai	Shanghai
Kirsin	Kirsi + n
tiedotustilaisuutta	tiedotus + tilaisuutta
Motta	Motta
tuhannella	tuha + nnella
Bukarest	Bukarest
kaupunginosaan	kaupungin + osaan
päissään	pä + issään
laadinnan	laadin + nan
lipun	lip + un
rajakaupunki	raja + kaupunki
acephala	acephala
keveinä	keve + inä
edustajalta	edustaja + lta
palkkaamistaan	palkkaami + staan
esineitä	esine + itä
ritaritarinoihin	ritari + tarinoihin
autollaan	auto + llaan
yhteisiin	yhtei + siin
toiminnoissa	toimin + noissa
Euro–Välimeri-sopimus	Euro + –Välimeri-sopimus
kontrollointi	kontrollointi
laatia	laatia
kappaleeseen	kappale + eseen
tyytyväisyytensä	tyytyväisyy + tensä
kierrätettiin	kierrät + ettiin
joko	joko
sisämarkkinoiden	sisä + markkinoiden
vammoihin	vamm + oihin
sijoitus	sijoitus
ittico	ittico
lätyn	lät + yn
puristelu	puristelu
rantautumispaikka	rantautumis + paikka
huolehtimiseksi	huolehtimi + seksi
liotusnesteeseen	liotus + nesteeseen
pudottanut	pudotta + nut
Judit	Judit
vuokra-asunnolle	vuokra + -asunnolle
alhaalta	alhaalta
aistit	aisti + t
Finnjet	Finnjet
johtolankana	johto + lankana
suppeammat	suppea + mmat
viranomaistoimet	viran + omaistoimet
teräskaidetta	teräs + kaidetta
olemattomasta	olemat + tomasta
Duodecim-palkinnon	Duodecim + -palkinnon
lähdöstään	läh + döstään
velkojiin	velkoj + iin
vastaavaan	vastaava + an
kiireinen	kiireinen
valtuuskunnan	valtuus + kunnan
eteisen	etei + sen
alkoi	alk + oi
iskeä	iskeä
juureton	juureton
vakauden	vakau + den
tutkijatohtori	tutkija + tohtori
klinikoissa	klinik + oissa
alan	al + an
Saurmag	Saurmag
paras	paras
nuden	nude + n
Audeja	Aud + eja
avainkorttini	avain + korttini
vahvistavat	vahvista + vat
kulmahampaat	kulma + hampaat
kuuluville	kuulu + ville
kiinteistöpäälikkö	kiinteistö + päälikkö
kauppa-autoja	kauppa + -autoja
vastusteli	vastustel + i
ilmanlaadun	ilma + nlaadun
katsoivat	katso + ivat
1968	1968
vinoittain	vinoittain
2...Rf6	2...Rf6
eteläinen	eteläinen
nykysuomen	nyky + suomen
Ramaekers	Ramaekers
ray-tracing	ray-tracing
antautui	antautu + i
unionissa	unioni + ssa
esteen	este + en
sisäisesti	sisäisesti
uhmaaviin	uhmaav + iin
sääntelyn	sääntely + n
jäähtyneeseen	jäähty + neeseen
nielua	nielu + a
pohjan	pohja + n
millions	millions
nelinkertainen	nelin + kertainen
menettelytavoilla	menettely + tavoilla
rahataloudelliset	raha + taloudelliset
pätevä	pätevä
näytellessään	näytell + essään
paperin	paperi + n
edessäni	edessä + ni
kirjoituksia	kirjoitu + ksia
aniksella	ani + ksella
vasotuspaikka	vasotus + paikka
ketjujen	ketju + jen
rautaesiripun	rauta + esiripun
viskomaan	visko + maan
ip-osoitteen	ip + -osoitteen
arvossa	arvo + ssa
kinkku	kinkku
maanantaisin	maanantaisin
vaalitulokseen	vaali + tulokseen
ihannekuukausi	ihanne + kuukausi
kärsimyksiä	kärsimy + ksiä
euromailta	euro + mailta
palvelinta	palvelin + ta
Diogo	Diogo
henkilöstöpäällikkö	henkilöstö + päällikkö
taata	taata
kliinisestä	kliini + sestä
veistää	veistää
pihalle	piha + lle
ilmaistusta	ilmais + tusta
myötäilevää	myötäil + evää
tilaaja	tilaaja
ristiriitaiseen	risti + riitaiseen
olemassa	ol + emassa
Pirkko	Pirkko
kannattajat	kannattaja + t
toimia	toimia
krokotiilia	krokotiili + a
ruoat	ruo + at
ostajiksi	ostaj + iksi
Saalas	Saalas
kivassa	kiva + ssa
tieteellisiä	tieteelli + siä
viisumia	viisumi + a
kulkijan	kulkija + n
Bayllä	Bay + llä
harjoittavat	harjoitta + vat
osallistuvissa	osallistu + vissa
tunneverbien	tunne + verbien
tiedotustilaisuus	tiedotus + tilaisuus
erikoistöitään	erikois + töitään
nero	nero
Panthers	Panthers
javascriptin	javascript + in
Saariselän	Saarisel + än
tuntematta	tunte + matta
ainejärjestömme	aine + järjestömme
kuljetusmatkan	kuljetus + matkan
uudella	uu + della
ymmärrämme	ymmär + rämme
Tšeljabinsk	Tšeljabinsk
maksoin	maks + oin
