input	target
xəstəlikdə	xəstəlik + də
oğraşlardan	oğraş + lardan
üzə	üz + ə
kilsənin	kilsə + nin
penisimin	penis + imin
atlarda	at + larda
rəhbərlərinizin	rəhbər + lərinizin
əriklərimdən	ərik + lərimdən
meyvələrin	meyvə + lərin
tərcüməmizdə	tərcümə + mizdə
kraliçanı	kraliça + nı
məsələ	məsələ
təsadüflərdə	təsadüf + lərdə
narlara	nar + lara
ensiklopediyalarda	ensiklopediya + larda
buzdan	buz + dan
sümüyündən	sümü + yündən
kəfgirimiz	kəfgir + imiz
ütülərdə	ütü + lərdə
məktəbimdən	məktəb + imdən
oxa	ox + a
yemiş	yemiş
oturacaq	otur + acaq
qəlbimin	qəlb + imin
alovdan	alov + dan
rəssamı	rəssam + ı
uşaqlığınız	uşaqlığ + ınız
boya	boya
dirsəyimdə	dirsə + yimdə
bacım	bacı + m
bürcdə	bürc + də
soğanlardan	soğan + lardan
əqrəblərimi	əqrəb + lərimi
gözəldir	gözəl + dir
mələyimizdən	mələ + yimizdən
elərik	elə + rik
arxivimizə	arxiv + imizə
qardaşlarımızı	qardaş + larımızı
qoxun	qoxu + n
fleytalara	fleyta + lara
temperaturlara	temperatur + lara
zəfəri	zəfər + i
şirkətlərdən	şirkət + lərdən
süngünün	süngü + nün
xəzinələrini	xəzinə + lərini
ağlayacağıq	ağla + yacağıq
elədigimiz	elə + digimiz
gülürəm	gül + ürəm
sözlükdən	sözlük + dən
namazımızı	namaz + ımızı
hörümçəklərini	hörümçək + lərini
şkafların	şkaf + ların
bağırtıları	bağırtı + ları
yemişlərimizə	yemiş + lərimizə
narlardan	nar + lardan
fahişənin	fahişə + nin
rəhbərlərim	rəhbər + lərim
osminoqlara	osminoq + lara
qəlbimizin	qəlb + imizin
diqqətlərdə	diqqət + lərdə
aya	ay + a
yaquarın	yaquar + ın
şkaflardan	şkaf + lardan
futbolçudan	futbolçu + dan
məktəbinin	məktəb + inin
peyğəmbəri	peyğəmbər + i
intiharın	intihar + ın
köməyin	kö + məyin
rəhbərlərimizə	rəhbər + lərimizə
hüceyrələrinizdən	hüceyrə + lərinizdən
düşmənləri	düşmən + ləri
mələyimə	mələ + yimə
fəlsəfələrinizdə	fəlsəfə + lərinizdə
tərcüməmdən	tərcümə + mdən
hörümçəyinə	hörümçə + yinə
yoldaşına	yoldaş + ına
anamızı	ana + mızı
alçanızda	alça + nızda
xəzinə	xəzinə
zürafəyə	zürafə + yə
qoxumdan	qoxu + mdan
məktəblərdən	məktəb + lərdən
tarixləri	tarix + ləri
düşmanımdan	düşman + ımdan
tülpanlara	tülpan + lara
məktəbimizə	məktəb + imizə
baldızlar	baldız + lar
şahmatlara	şahmat + lara
müsabiqəyə	müsabiqə + yə
gülüşünüzə	gülüş + ünüzə
isimdən	isim + dən
ağlayırıq	ağla + yırıq
anamda	ana + mda
gözlərimin	göz + lərimin
qəlblərinizin	qəlb + lərinizin
şaftalısında	şaftalı + sında
xəritəmi	xəritə + mi
bibəri	bibər + i
əriklərinizə	ərik + lərinizə
qulaqlarınızı	qulaq + larınızı
kraliçalarımızda	kraliça + larımızda
bıçaqları	bıçaq + ları
xərlər	xər + lər
çiyələklərdə	çiyələk + lərdə
qəzetlərdən	qəzet + lərdən
cümə	cümə
böyürtkənlərə	böyürtkən + lərə
dələləri	dələ + ləri
ətdən	ət + dən
arxivlərinizi	arxiv + lərinizi
kitabxananın	kitabxana + nın
sevgiləri	sevgi + ləri
tələbəsindən	tələbə + sindən
özünüidarəetmədə	özünüidarəetmə + də
ereksiyamız	ereksiya + mız
dünyaların	dünya + ların
ovçunun	ovçu + nun
vazamda	vaza + mda
dalğanıza	dalğa + nıza
mələyimizi	mələ + yimizi
qarpızda	qarpız + da
nəticəni	nəticə + ni
amfiteatrdan	amfiteatr + dan
qəlsəmə	qəlsəmə
süngüsünün	süngü + sünün
bətərdi	bətər + di
kitablarda	kitab + larda
gülüşümdən	gülüş + ümdən
qoxunuzun	qoxu + nuzun
peyğəmbərlərin	peyğəmbər + lərin
dülgərləri	dülgər + ləri
geodeziya	geodeziya
çömçəquyruğa	çömçəquyruğ + a
yemişinin	yemiş + inin
dirsək	dirsək
bitkilər	bitki + lər
oxuyan	oxu + yan
əriklərindən	ərik + lərindən
xalqaya	xalqa + ya
rənglərdə	rəng + lərdə
yarasada	yarasa + da
çiyələyi	çiyələ + yi
fahişələrdən	fahişə + lərdən
pendiri	pendir + i
otaqda	otaq + da
analarımıza	ana + larımıza
baxacaqıdıx	bax + acaqıdıx
rənglədiniz	rənglə + diniz
dünyasına	dünya + sına
xoruzları	xoruz + ları
evdəki	ev + dəki
vazanızı	vaza + nızı
düşmənlərimizin	düşmən + lərimizin
şahmatların	şahmat + ların
minarələrdə	minarə + lərdə
gecədən	gecə + dən
oraq	oraq
kölgələrimiz	kölgə + lərimiz
rəhbərləri	rəhbər + ləri
avqustları	avqust + ları
jurnalistləri	jurnalist + ləri
bulaqlarda	bulaq + larda
dünyasının	dünya + sının
qəlblərinizdə	qəlb + lərinizdə
şaftalını	şaftalı + nı
hüceyrənizin	hüceyrə + nizin
təbiətlərdə	təbiət + lərdə
vazalarımı	vaza + larımı
kompüterdən	kompüter + dən
yemişinizdən	yemiş + inizdən
qurbağa	qurbağa
südü	süd + ü
açarımızı	açar + ımızı
dünyanıza	dünya + nıza
avtomobildən	avtomobil + dən
bacısından	bacı + sından
bıçağımdan	bıçağ + ımdan
sevginin	sevgi + nin
hüceyrələrinizə	hüceyrə + lərinizə
qulağımıza	qulağ + ımıza
həftə	həftə
baharlara	bahar + lara
bıçağımıza	bıçağ + ımıza
şirkət	şirkət
kəfgirimizdə	kəfgir + imizdə
köməklərinizdən	kömək + lərinizdən
köməklərinin	kömək + lərinin
şaftalılara	şaftalı + lara
mənzərələrinizdə	mənzərə + lərinizdə
tərcümələrimizə	tərcümə + lərimizə
dünyamı	dünya + mı
köməklərə	kömək + lərə
bozbaşlara	bozbaş + lara
mənzərələrə	mənzərə + lərə
qoxuma	qoxu + ma
kamertonlar	kamerton + lar
körpülərdə	körpü + lərdə
bayrağı	bayrağ + ı
açardan	açar + dan
dalğalarının	dalğa + larının
kəlbətinin	kəlbətin + in
sarımsaqları	sarımsaq + ları
resturandan	rest + urandan
ayın	ay + ın
əqrəbimin	əqrəb + imin
dillərin	dil + lərin
geodeziyaya	geodeziya + ya
dəniz	dəniz
kamertonlara	kamerton + lara
nəticədə	nəticə + də
ereksiyalarının	ereksiya + larının
yemişləriniz	yemiş + ləriniz
şaftalıya	şaftalı + ya
dünyalarınıza	dünya + larınıza
baldızımızın	baldız + ımızın
önlər	ön + lər
yemişimizi	yemiş + imizi
pianolar	piano + lar
böyrəyin	böyrə + yin
vertolyotların	vertolyot + ların
xoruzlar	xoruz + lar
pendirlər	pendir + lər
mizrabları	mizrab + ları
süngüləri	süngü + ləri
namazımıza	namaz + ımıza
mənzərənin	mənzərə + nin
geyşaya	geyşa + ya
dünyanı	dünya + nı
futbolçular	futbolçu + lar
qardaşlardan	qardaş + lardan
vazalarımın	vaza + larımın
bağırsaqda	bağırsaq + da
göbəklər	göbək + lər
bağırtılarda	bağırtı + larda
mehraba	mehrab + a
gözlərinizin	göz + lərinizin
açarlarımız	açar + larımız
skripkalar	skripka + lar
süddə	süd + də
olacax	ol + acax
arxivinin	arxiv + inin
oğraşları	oğraş + ları
sivilizasiyaları	sivilizasiya + ları
düşmənlərimizdən	düşmən + lərimizdən
filmə	film + ə
ereksiyalarımızdan	ereksiya + larımızdan
məktəbimi	məktəb + imi
dünyalarına	dünya + larına
əjdəha	əjdəha
işıqlarda	işıq + larda
sərçə	sərçə
tərk	tərk
sözdə	söz + də
oturdu	otur + du
hüceyrəmdən	hüceyrə + mdən
rəngləyəcəksən	rənglə + yəcəksən
özünüidarəetmələrdən	özünüidarəetmə + lərdən
penisinin	penis + inin
temperaturlar	temperatur + lar
qəlblərimizdən	qəlb + lərimizdən
vazasına	vaza + sına
dinozavrlarınızı	dinozavr + larınızı
dənizin	dəniz + in
Nəticələr	Nəticə + lər
olanda	ol + anda
müzakirəmizdən	müzakirə + mizdən
tarixi	tarix + i
buynuzunuzdan	buynuz + unuzdan
keçilərə	keçi + lərə
buynuzlarını	buynuz + larını
bağırsaqlardan	bağırsaq + lardan
əqrəbdə	əqrəb + də
kölgələri	kölgə + ləri
dənizdə	dəniz + də
gümüşləri	gümüş + ləri
cücünün	cücü + nün
onurğalardan	onurğa + lardan
gülüşdən	gülüş + dən
brilyantlardan	brilyant + lardan
adalara	ada + lara
hinduşkalarda	hinduşka + larda
dalğıca	dalğıc + a
vazalarımızı	vaza + larımızı
sümüyünə	sümü + yünə
kraliçama	kraliça + ma
xəritələrini	xəritə + lərini
yağışın	yağış + ın
çömçəquyruqların	çömçəquyruq + ların
köpəkdə	köpək + də
uşaqlığınıza	uşaqlığ + ınıza
bıçaqlarıma	bıçaq + larıma
xəritən	xəritə + n
ereksiyalarınız	ereksiya + larınız
beyinlərimdən	beyin + lərimdən
oğraşlarda	oğraş + larda
sevgilərdə	sevgi + lərdə
vazalarından	vaza + larından
kraliçalarımı	kraliça + larımı
vazalarımızın	vaza + larımızın
soğanlara	soğan + lara
movəffəq	movəffəq
kitabın	kitab + ın
mismarlardan	mismar + lardan
respublikalara	respublika + lara
adaları	ada + ları
bibərlərin	bibər + lərin
geodeziyaların	geodeziya + ların
ağacı	ağac + ı
ereksiyalarım	ereksiya + larım
mələyimizə	mələ + yimizə
dünyana	dünya + na
göyərçinin	göyərçin + in
Ayşə	Ayş + ə
sivilizasiyalardan	sivilizasiya + lardan
şaftalılarınızı	şaftalı + larınızı
amma	amma
fəlsəfənizdən	fəlsəfə + nizdən
alətinizə	alət + inizə
adalar	ada + lar
namazımın	namaz + ımın
oturdunuz	otur + dunuz
kölgələrimdə	kölgə + lərimdə
süngülərimizdən	süngü + lərimizdən
sona	son + a
xəzinələrə	xəzinə + lərə
hüceyrələrinə	hüceyrə + lərinə
yemişimi	yemiş + imi
kraliçalarından	kraliça + larından
süngülərinizdə	süngü + lərinizdə
rəssamdan	rəssam + dan
nəticələrdə	nəticə + lərdə
sabunlar	sabun + lar
bozbaşda	bozbaş + da
açarları	açar + ları
onurğalarında	onurğa + larında
dayanacaq	dayanacaq
qazı	qaz + ı
zoğlara	zoğ + lara
günlər	gün + lər
oturacağam	otur + acağam
bürclərdən	bürc + lərdən
atlara	at + lara
armudda	armud + da
şkaf	şkaf
dinozavrınızda	dinozavr + ınızda
söyüddə	söyüd + də
qoxularınızı	qoxu + larınızı
baltanın	balta + nın
geodeziyalardan	geodeziya + lardan
şahmatdan	şahmat + dan
qaza	qaz + a
biçinlərdə	biçin + lərdə
xoruzlara	xoruz + lara
canın	can + ın
motosikletə	motosiklet + ə
vəziyyətlərin	vəziyyət + lərin
düşmanına	düşman + ına
səviyyəni	səviyyə + ni
fahişədən	fahişə + dən
söyüdə	söyüd + ə
bayraqlardan	bayraq + lardan
şəhərdə	şəhər + də
psixoterapiyaya	psixoterapiya + ya
xəritələrimizin	xəritə + lərimizin
sümüyünüzdən	sümü + yünüzdən
sərçələr	sərçə + lər
xəritələrinizə	xəritə + lərinizə
adalarda	ada + larda
bəbəyin	bəbə + yin
köynəklərin	köynək + lərin
uşaqlıqlarım	uşaqlıq + larım
qulaqları	qulaq + ları
şaftalısından	şaftalı + sından
kölgələrin	kölgə + lərin
müsabiqələr	müsabiqə + lər
maşına	maşın + a
namazlarınız	namaz + larınız
tüstülərdə	tüstü + lərdə
qəlblərimin	qəlb + lərimin
köynəklərimizin	köynək + lərimizin
köməklərim	kömək + lərim
ereksiyana	ereksiya + na
gül	gül
dalğanda	dalğa + nda
əti	ət + i
beynin	bey + nin
qərənfildən	qərənfil + dən
çömçəquyruqda	çömçəquyruq + da
arxivlərinin	arxiv + lərinin
vazamızın	vaza + mızın
xəzinələrimizin	xəzinə + lərimizin
rənglərə	rəng + lərə
osminoqdan	osminoq + dan
zəfəranın	zəfəran + ın
qəlblərə	qəlb + lərə
mizrablara	mizrab + lara
gəmidə	gəmi + də
buynuzunu	buynuz + unu
əjdəhaların	əjdəha + ların
ağac	ağac
qardaşıynan	qardaş + ıynan
açarınızdan	açar + ınızdan
böyrəkləri	böyrək + ləri
brilyantların	brilyant + ların
vazalarınızı	vaza + larınızı
pianoları	piano + ları
müzakirəyə	müzakirə + yə
motosikletlərə	motosiklet + lərə
üzümün	üzüm + ün
qardaşlıqlardan	qardaşlıq + lardan
mitoxondrilər	mitoxondri + lər
bulaqlar	bulaq + lar
penisinizdən	penis + inizdən
dırnaqlarımıza	dırnaq + larımıza
göyərçindən	göyərçin + dən
beyinlərimizə	beyin + lərimizə
leşyeyənləri	leşyeyən + ləri
qonşu	qonşu
sümüklərinizdə	sümük + lərinizdə
vertolyotda	vertolyot + da
yardımı	yardım + ı
kraliçasına	kraliça + sına
mənzərələrimizdən	mənzərə + lərimizdən
dalğanızı	dalğa + nızı
düşmanlarımın	düşman + larımın
hörümçəyimizdə	hörümçə + yimizdə
texnologiyadan	texnologiya + dan
təsadüflərin	təsadüf + lərin
mənzərələrimizin	mənzərə + lərimizin
çəyirtkəni	çəyirtkə + ni
fəlsəfəmizdə	fəlsəfə + mizdə
quşları	quş + ları
sonlar	son + lar
yarasa	yarasa
intiharlarda	intihar + larda
dələlər	dələ + lər
xəritəmizdə	xəritə + mizdə
şaftalımız	şaftalı + mız
şkafda	şkaf + da
anamızın	ana + mızın
qardaşınızda	qardaş + ınızda
mənzərələrimizi	mənzərə + lərimizi
mizrablar	mizrab + lar
ürəkləri	ürək + ləri
vəziyyətə	vəziyyət + ə
adada	ada + da
onurğadan	onurğa + dan
pomidor	pomidor
fahişələrdə	fahişə + lərdə
göllərdən	göl + lərdən
dırnaqlarımızda	dırnaq + larımızda
şahmat	şahmat
qadın	qadın
dünyanın	dünya + nın
gölləri	göl + ləri
yoldaşları	yoldaş + ları
gözünüzdən	göz + ünüzdən
vəftizə	vəftiz + ə
cəsədlərə	cəsəd + lərə
namazlarınızda	namaz + larınızda
ərin	ər + in
bulud	bulud
onurğamıza	onurğa + mıza
tələbəsinə	tələbə + sinə
mənzərələrinizə	mənzərə + lərinizə
oturursan	otur + ursan
buynuzlardan	buynuz + lardan
əqrəblərindən	əqrəb + lərindən
uşaqlığımıza	uşaqlığ + ımıza
sümüyümüz	sümü + yümüz
gülüşümüzdə	gülüş + ümüzdə
bacıya	bacı + ya
intiharlara	intihar + lara
fəlsəfəmin	fəlsəfə + min
delfindən	delfin + dən
güləcəklər	gül + əcəklər
Kollən	Kollən
xəritələrinizdən	xəritə + lərinizdən
xəzinələrdə	xəzinə + lərdə
anandan	ana + ndan
tələbəsinin	tələbə + sinin
müzakirələrinizin	müzakirə + lərinizin
sonların	son + ların
intiharı	intihar + ı
rəhbərlərinin	rəhbər + lərinin
bibər	bibər
müsabiqələri	müsabiqə + ləri
bəbəkləri	bəbək + ləri
surədən	surə + dən
baharların	bahar + ların
gülüşümüzün	gülüş + ümüzün
baldızlarına	baldız + larına
vazalarında	vaza + larında
şkaflar	şkaf + lar
qaloşları	qaloş + ları
namazlarımın	namaz + larımın
gülüşümə	gülüş + ümə
fəlsəfələrimizdən	fəlsəfə + lərimizdən
kilsələri	kilsə + ləri
filmdə	film + də
zəlzələdə	zəlzələ + də
beyinlərinizdə	beyin + lərinizdə
beynimə	bey + nimə
bardaqlar	bardaq + lar
qaçdın	qaç + dın
düşərgəyə	düşərgə + yə
dovşandan	dovşan + dan
vəziyyətlərdən	vəziyyət + lərdən
köynəyinizin	köynə + yinizin
isimlərin	isim + lərin
qoxularınız	qoxu + larınız
qulağınızı	qulağ + ınızı
əriklərimə	ərik + lərimə
açarlar	açar + lar
göyərçində	göyərçin + də
sümüklərimdə	sümük + lərimdə
xəritələrimizdə	xəritə + lərimizdə
arxiviniz	arxiv + iniz
ayaqdan	ayaq + dan
ayaqqabıya	ayaqqabı + ya
kəfgirlərimizdə	kəfgir + lərimizdə
ereksiyaları	ereksiya + ları
müzakirələrimizin	müzakirə + lərimizin
şaftalılarım	şaftalı + larım
pişiyi	pişi + yi
kraliçalarda	kraliça + larda
bacınızı	bacı + nızı
meymunu	meymun + u
qəlbimizə	qəlb + imizə
açarımızda	açar + ımızda
tərcümənin	tərcümə + nin
aləti	alət + i
hüceyrələr	hüceyrə + lər
tüstüdə	tüstü + də
buynuzu	buynuz + u
arxivlərinizdən	arxiv + lərinizdən
dayanacaqdan	dayanacaq + dan
qoxuya	qoxu + ya
şəhərlər	şəhər + lər
namazdan	namaz + dan
alətlərimizdə	alət + lərimizdə
təbiətlər	təbiət + lər
tülpanın	tülpan + ın
köməyimə	kö + məyimə
düşmanlarından	düşman + larından
anasından	ana + sından
pilləkənlərdən	pilləkən + lərdən
alçamı	alça + mı
güldüm	gül + düm
əriklərim	ərik + lərim
bülbüllər	bülbül + lər
gönlər	gön + lər
qanı	qan + ı
düşmənlərimin	düşmən + lərimin
fəaliyyətlərimiz	fəaliyyət + lərimiz
quyruqlar	quyruq + lar
ereksiyan	ereksiya + n
müzakirələrimiz	müzakirə + lərimiz
kölgələrinizin	kölgə + lərinizin
kitabxananı	kitabxana + nı
beynimizi	bey + nimizi
hörümçəyinizdə	hörümçə + yinizdə
dirsəklərimizin	dirsək + lərimizin
kompüteri	kompüter + i
kəfgirlərimi	kəfgir + lərimi
sonlara	son + lara
nəticəyə	nəticə + yə
kölgəmizi	kölgə + mizi
nara	nar + a
dilənçilərdə	dilənçi + lərdə
vazalarınızdan	vaza + larınızdan
saqqala	saqqal + a
delfinə	delfin + ə
düşməninizin	düşmən + inizin
xalqın	xalq + ın
qarpızı	qarpız + ı
karplar	karp + lar
texnologiyanı	texnologiya + nı
maşınlıq	maşınlıq
Ordibeheşt	Ordibeheşt
lüğət	lüğət
pişiklərdə	pişik + lərdə
atın	at + ın
səviyyəyə	səviyyə + yə
pəncərəni	pəncərə + ni
rəssamların	rəssam + ların
körpülərə	körpü + lərə
qəzetləri	qəzet + ləri
analarınızdan	ana + larınızdan
tərcüməmizin	tərcümə + mizin
aylar	ay + lar
zürafələrin	zürafə + lərin
bıçağımızda	bıçağ + ımızda
sözlərdən	söz + lərdən
gümüşdən	gümüş + dən
ulduzları	ulduz + ları
inəklərin	inək + lərin
mitoxondriləri	mitoxondri + ləri
damcılardan	damcı + lardan
qaranquşlara	qaranquş + lara
açarımıza	açar + ımıza
köməklərinizin	kömək + lərinizin
badamlarda	badam + larda
qəlsəmənin	qəlsəmə + nin
arxivimin	arxiv + imin
ereksiyalarımıza	ereksiya + larımıza
alətində	alət + ində
kəpənəklərin	kəpənək + lərin
dolablara	dolab + lara
analarınızı	ana + larınızı
qardaşlara	qardaş + lara
məktəbdə	məktəb + də
sabunda	sabun + da
namazlarımızı	namaz + larımızı
qızılgüldən	qızılgül + dən
ördəklərin	ördək + lərin
tələbələrimi	tələbə + lərimi
səviyyədə	səviyyə + də
dinlər	din + lər
meyvələri	meyvə + ləri
hörümçəklərimə	hörümçək + lərimə
bayquşlar	bayquş + lar
gözümüzün	göz + ümüzün
lüğətdə	lüğət + də
dünyamızda	dünya + mızda
köynəklərinizin	köynək + lərinizin
qoxusu	qoxu + su
tülkülərə	tülkü + lərə
ağacdələnlərin	ağacdələn + lərin
dəmirin	dəmir + in
düşərgələrdə	düşərgə + lərdə
pianoya	piano + ya
avqustlara	avqust + lara
ereksiyada	ereksiya + da
osminoqlar	osminoq + lar
paytəxti	paytəxt + i
söyüdlərdən	söyüd + lərdən
şaftalılarımın	şaftalı + larımın
saat	saat
kəpənəyə	kəpənə + yə
kölgəmizdən	kölgə + mizdən
tələbəmin	tələbə + min
çəyirtkələr	çəyirtkə + lər
xərin	xər + in
alçam	alça + m
açarında	açar + ında
söbh	söbh
düşmənlərimizdə	düşmən + lərimizdə
bayquşları	bayquş + ları
atların	at + ların
sivilizasiyalarda	sivilizasiya + larda
balalaykalardan	balalayka + lardan
karpa	karp + a
şaftalılarımız	şaftalı + larımız
alət	alət
meyvədə	meyvə + də
orağı	orağ + ı
darçın	darçın
alətimizdən	alət + imizdən
alçanız	alça + nız
