input	target
giriyoruz	gir + iyoruz
inmezler	in + mezler
dadanmayacakmış	dadan + mayacakmış
bilirmişim	bil + irmişim
bıçaqlarımızın	bıçaq + larımızın
buzdan	buz + dan
kölgələrimə	kölgə + lərimə
Şenol	Şenol
dillərə	dil + lərə
açmıyor	aç + mıyor
kaydediciyi	kaydedici + yi
xəbərin	xəbər + in
kovmamışmış	kov + mamışmış
köynəyimizin	köynə + yimizin
üyeydiler	üye + ydiler
məktəblərindən	məktəb + lərindən
çiçəkdə	çiçək + də
mətbəxləri	mətbəx + ləri
sümüklərimiz	sümük + lərimiz
varıyormuşsun	var + ıyormuşsun
anasızlıklarımızdan	anasızlık + larımızdan
bürcdə	bürc + də
vazaların	vaza + ların
alətinizdən	alət + inizdən
soğana	soğan + a
ezmemişsiniz	ez + memişsiniz
bekliyordun	bekl + iyordun
gelmiyor	gel + miyor
kraliçana	kraliça + na
bıçaqlarınızdan	bıçaq + larınızdan
dinletide	dinleti + de
göbəklərin	göbək + lərin
buynuzlarınızda	buynuz + larınızda
kayaklara	kayak + lara
ilginciz	ilginc + iz
Brown	Brown
yararmışsın	yara + rmışsın
xəstəliklərdən	xəstəlik + lərdən
böyürtkənə	böyürtkən + ə
mələyimə	mələ + yimə
mahleplerimizi	mahlep + lerimizi
konmayacaklardı	kon + mayacaklardı
kərtənkələdə	kərtənkələ + də
tanışmayacaklardı	tanış + mayacaklardı
hüceyrəmdə	hüceyrə + mdə
abartıyordu	abart + ıyordu
qardaşda	qardaş + da
sinmiştik	sin + miştik
demiyeyim	de + miyeyim
yitmediniz	yit + mediniz
arxivin	arxiv + in
dinozavrlarınıza	dinozavr + larınıza
quş	quş
qardaşımızdan	qardaş + ımızdan
jöleleri	jöle + leri
varmazsın	var + mazsın
mətbəxlər	mətbəx + lər
boğuşuyorlar	boğuş + uyorlar
ana	ana
elipslerimizin	elips + lerimizin
kanmıyordu	kan + mıyordu
müsabiqədən	müsabiqə + dən
mələyi	mələ + yi
ölülerdim	ölü + lerdim
arınmazsın	arın + mazsın
xəzinələrinizin	xəzinə + lərinizin
yumurtalarımız	yumurta + larımız
ikki	ikki
xəzinələrimin	xəzinə + lərimin
quşlara	quş + lara
belirtmeliyim	belir + tmeliyim
ürəklərin	ürək + lərin
maratonunu	maraton + unu
kalacağız	kal + acağız
abajurcunu	abajurcu + nu
mumundan	mum + undan
fəlsəfələrinizdə	fəlsəfə + lərinizdə
jasmindən	jasmin + dən
borsaya	borsa + ya
yoldaşlarda	yoldaş + larda
xalqanın	xalqa + nın
yazmayacaklar	yaz + mayacaklar
taşırsınız	taşı + rsınız
şahmat	şahmat
darçında	darçın + da
gerekmemiştin	gerek + memiştin
bileşiklerinden	bileşik + lerinden
kümese	kümes + e
saçmayız	saç + mayız
saydırmamalıydı	saydır + mamalıydı
cana	can + a
tələbələrinizdə	tələbə + lərinizdə
qəlblərinizə	qəlb + lərinizə
kərpiclərə	kərpic + lərə
minbərlər	minbər + lər
gelinmek	gelinmek
kıyafettiniz	kıyafet + tiniz
getmək	get + mək
üzləri	üz + ləri
köşesindedir	köşe + sindedir
hörümçəyini	hörümçə + yini
1766'da	1766 + 'da
respublikada	respublika + da
aramaz	ara + maz
rəhbərlərimizin	rəhbər + lərimizin
ekstremumlarımızda	ekstremum + larımızda
kölgəmizdə	kölgə + mizdə
anasına	ana + sına
ölümmüş	ölüm + müş
qaçqını	qaçqın + ı
arxivlərində	arxiv + lərində
arzuhalcimize	arzuhalci + mize
tıkmamalıydım	tık + mamalıydım
arxivə	arxiv + ə
kölgələrimizdə	kölgə + lərimizdə
gülüşlərimizi	gülüş + lərimizi
bozbaşları	bozbaş + ları
dəvələri	dəvə + ləri
vekilmişiz	vekil + mişiz
əriklərimdən	ərik + lərimdən
canavar	canavar
qoxular	qoxu + lar
okeanlar	okean + lar
unutuluyor	unut + uluyor
bürüdüler	bürü + düler
mahnıdan	mahnı + dan
kesmemişmişiz	kes + memişmişiz
çekmağı	çek + mağı
köməyimi	kö + məyimi
bitkilərdə	bitki + lərdə
gölə	göl + ə
şalvarımızdan	şalvar + ımızdan
atda	at + da
dinozavrımızda	dinozavr + ımızda
namazında	namaz + ında
şikâyetten	şikâyet + ten
yaz	yaz
yermemeliyim	yer + memeliyim
fəlsəfələrinizdə	fəlsəfə + lərinizdə
bitkisinde	bitki + sinde
vapuru	vapur + u
tülküyə	tülkü + yə
babalıkları	babalık + ları
südə	süd + ə
nedenimize	neden + imize
aldatmıştı	aldat + mıştı
dirsəyinizdən	dirsə + yinizdən
qazın	qaz + ın
alçamda	alça + mda
qurbağalar	qurbağa + lar
sümükdən	sümük + dən
haçaları	haça + ları
incəsənətdə	incəsənət + də
karıştırmazlarmış	karıştır + mazlarmış
boyanın	boya + nın
kendisinden	kendi + sinden
muzeylərə	muzey + lərə
içdilər	iç + dilər
qəlsəmələrdə	qəlsəmə + lərdə
dinliliklerine	dinlilik + lerine
tutarmış	tut + armış
xloroplastdan	xloroplast + dan
bıçaqlar	bıçaq + lar
mağaraları	mağara + ları
türeriz	türe + riz
alçalarınıza	alça + larınıza
model-view-presenterlerinizi	model-view-presenter + lerinizi
varmış	var + mış
dırnaqlarım	dırnaq + larım
bağbanlara	bağban + lara
vazamızın	vaza + mızın
garbımızdan	garb + ımızdan
kızmadıydım	kız + madıydım
isimlər	isim + lər
dəvəyə	dəvə + yə
mənzərələrimdən	mənzərə + lərimdən
bağbandan	bağban + dan
götürmemişsin	götür + memişsin
tanıtmamışmış	tanıt + mamışmış
dayanacaqların	dayanacaq + ların
vəziyyətimizdə	vəziyyət + imizdə
fəlsəfə	fəlsəfə
teşhisin	teşhis + in
jelatinimizi	jelatin + imizi
skripka	skripka
dırnaqlarımızda	dırnaq + larımızda
etiketini	etiket + ini
yünleri	yün + leri
boşanmeliyiz	boşan + meliyiz
salacaktın	sal + acaktın
hörümçəklərdən	hörümçək + lərdən
gönlərin	gön + lərin
direklerdik	direk + lerdik
kaybolmazdım	kaybol + mazdım
büktürtmüyorlardı	büktürt + müyorlardı
mələklərim	mələk + lərim
büyüyordunuz	büyü + yordunuz
müezzinlermişiz	müezzin + lermişiz
çatmamalıydınız	çat + mamalıydınız
alemimize	alem + imize
karıştırmamalıymışsın	karıştır + mamalıymışsın
ev	ev
düşmanımızın	düşman + ımızın
dənizlərin	dəniz + lərin
süngüləri	süngü + ləri
Git	Git
rəhbərlərinin	rəhbər + lərinin
düşmənləri	düşmən + ləri
pilləkəndən	pilləkən + dən
isimdən	isim + dən
yatırma	yatır + ma
kitabın	kitab + ın
güzelleştirmiştin	güzelleştir + miştin
Akın	Akın
sürdüremeyeceğinden	sür + düremeyeceğinden
saksocularımızı	saksocu + larımızı
yoldaşlarda	yoldaş + larda
vazalarımı	vaza + larımı
kapatıyordunuz	kapat + ıyordunuz
kırdırtacaktı	kırdırt + acaktı
pusmamalılarmış	pus + mamalılarmış
sargılarının	sargı + larının
vazalarımı	vaza + larımı
sözcülerinden	sözcü + lerinden
vurmadıydın	vur + madıydın
dırnağımıza	dırnağ + ımıza
kraliçalarını	kraliça + larını
yemişimə	yemiş + imə
oynamayacakmışsınız	oyna + mayacakmışsınız
dırnaqlarınızdan	dırnaq + larınızdan
otomobilciliklerini	otomobilcilik + lerini
süngülərdən	süngü + lərdən
içməni	iç + məni
tərcümədən	tərcümə + dən
qoxumuzda	qoxu + muzda
gitmesi	git + mesi
dalğalarınıza	dalğa + larınıza
xəstəliklərdən	xəstəlik + lərdən
mahnılardan	mahnı + lardan
striptizlerin	striptiz + lerin
çiyələklərdən	çiyələk + lərdən
kraliçalarınızdan	kraliça + larınızdan
ovarlardı	ov + arlardı
hareketlilikten	hareketlilik + ten
fəlsəfələrimizə	fəlsəfə + lərimizə
müzakirələrdən	müzakirə + lərdən
nəticəyə	nəticə + yə
sargılarınız	sargı + larınız
ağasının	ağa + sının
baykuştan	baykuş + tan
götürüb	götür + üb
sattırmamalıymışsın	sattır + mamalıymışsın
kütüphane	kütüphane
çubuğumuzda	çubuğ + umuzda
kəfgirlərinin	kəfgir + lərinin
pianolardan	piano + lardan
kraliçamızdan	kraliça + mızdan
maydanozunuz	maydanoz + unuz
embriyolarımız	embriyo + larımız
qoxularımızda	qoxu + larımızda
topluluklardın	topluluk + lardın
intiharlarda	intihar + larda
kamussunuz	kamus + sunuz
taşmamalıydınız	taş + mamalıydınız
yorgundunuz	yorgun + dunuz
köpəkdə	köpək + də
yedirmeyiz	yedir + meyiz
bandajınızın	bandaj + ınızın
armudlara	armud + lara
dinozavrının	dinozavr + ının
düzeyinde	düzey + inde
buzlarda	buz + larda
tətil	tətil
işletimmişsiniz	işletim + mişsiniz
kölgənizin	kölgə + nizin
altında	altın + da
qaçırsan	qaç + ırsan
yavrulardık	yavru + lardık
oxlara	ox + lara
peçetelerimiz	peçete + lerimiz
olmağı	ol + mağı
bilmirlər	bil + mirlər
osminoqu	osminoq + u
veletlerden	velet + lerden
meymuna	meymun + a
alətimizdə	alət + imizdə
mitoxondrilərin	mitoxondri + lərin
barışında	barış + ında
buharlaşmeliyim	buharlaş + meliyim
fəlsəfələrimdən	fəlsəfə + lərimdən
qadında	qadın + da
badamların	badam + ların
tərcümələrimin	tərcümə + lərimin
dalğalar	dalğa + lar
ekşimelisiniz	ekşi + melisiniz
uymuyorsun	uy + muyorsun
basmışsınız	bas + mışsınız
kamertonun	kamerton + un
atıştırmameliyiz	atıştır + mameliyiz
ketçabımıza	ketçab + ımıza
alçanızı	alça + nızı
göyərçində	göyərçin + də
rəhbərlərimin	rəhbər + lərimin
kapsamdan	kapsam + dan
otomobilciliğinizde	otomobilciliğ + inizde
buluşmamalıydım	buluş + mamalıydım
silmeyecektim	sil + meyecektim
salmışmışsın	sal + mışmışsın
ölçüşürmüş	ölçüş + ürmüş
mastürbasyonlara	mastürbasyon + lara
ananızın	ana + nızın
sumağımızı	su + mağımızı
kırdırıyorduk	kırdır + ıyorduk
ayarlattırmalıydınız	ayarlattır + malıydınız
dırnağımdan	dırnağ + ımdan
sormuştum	sor + muştum
alçam	alça + m
bloga	blog + a
saymayacağım	say + mayacağım
savlarının	sav + larının
küstüler	küs + tüler
sanatçılardan	sanat + çılardan
tekliflermişiz	teklif + lermişiz
uşaqlıqlarımda	uşaqlıq + larımda
gölün	göl + ün
omurgamızdan	omurga + mızdan
çərx	çərx
denilmiştim	denil + miştim
atışmelisin	atış + melisin
devingenliklerinizden	devingenlik + lerinizden
ağlamıyorlardı	ağla + mıyorlardı
kalelerimizin	kale + lerimizin
penisini	penis + ini
sistemlerde	sistem + lerde
onurğana	onurğa + na
eskiyecektin	eski + yecektin
kurumameli	kuru + mameli
qərənfili	qərənfil + i
hukuklardan	hukuk + lardan
yirmi.	yirmi + .
əriyimi	əri + yimi
odlarda	od + larda
antioksidan	antioksidan
memelerinizi	meme + lerinizi
Buzlanma	Buzlan + ma
karpı	karp + ı
qoxularıma	qoxu + larıma
yemişlərimin	yemiş + lərimin
dokuyacaksınız	doku + yacaksınız
vəziyyətlərinizə	vəziyyət + lərinizə
qulaqlarımı	qulaq + larımı
kaynaştırmıyorlardı	kaynaştır + mıyorlardı
denizyıldızları	denizyıldız + ları
mələyinin	mələ + yinin
uğratmazmışım	uğrat + mazmışım
fırtınaların	fırtına + ların
tülpanın	tülpan + ın
düşmənlərin	düşmən + lərin
anasının	ana + sının
saldırmalıydınız	saldır + malıydınız
osminoqda	osminoq + da
olgunlaşacak	olgun + laşacak
süngümü	süngü + mü
konmamalıymışım	kon + mamalıymışım
üreticiydiler	üretici + ydiler
sümüyünüzdən	sümü + yünüzdən
dinozavrımızın	dinozavr + ımızın
vurmuyoruz	vur + muyoruz
bitkilərə	bitki + lərə
keşfetmeyecekmişim	keşfet + meyecekmişim
saqqallarda	saqqal + larda
göydələnlərin	göydələn + lərin
patlamadıydınız	patla + madıydınız
yaquardan	yaquar + dan
kaçacakmışım	kaç + acakmışım
şatolarınızdan	şato + larınızdan
üretimin	üretim + in
eleştir	eleştir
qulağımızı	qulağ + ımızı
kasımpatının	kasımpatı + nın
bacılarınıza	bacı + larınıza
həqiqəti	həqiqət + i
bağrına	bağ + rına
fəlsəfənizdən	fəlsəfə + nizdən
nedenlermişsin	neden + lermişsin
arxivlərinə	arxiv + lərinə
yontulacaksın	yontul + acaksın
narlar	nar + lar
soygazınızın	soygaz + ınızın
mehrab	mehrab
sagayı	saga + yı
badımcan	badımcan
bıçağınızda	bıçağ + ınızda
avqustlar	avqust + lar
söyüddə	söyüd + də
namazlarımdan	namaz + larımdan
deşmemiştim	deş + memiştim
zəfərlərdə	zəfər + lərdə
davranmazmışım	davran + mazmışım
striptizlerimizi	striptiz + lerimizi
dirsəyimin	dirsə + yimin
yarmışmış	yar + mışmış
mələyimin	mələ + yimin
Judas	Judas
yüzmesinde	yüzme + sinde
diz	diz
ispatladın	ispatla + dın
koruyucusunu	koruyucu + sunu
keleklerinin	kelek + lerinin
düşündüğünü	düşün + düğünü
dünyasında	dünya + sında
kölgələrimizi	kölgə + lərimizi
ereksiyalarımızda	ereksiya + larımızda
mümessillerden	mümessil + lerden
deşmeliydiniz	deş + meliydiniz
mələklərimdə	mələk + lərimdə
balalaykaların	balalayka + ların
ketçaplarınızdan	ketçap + larınızdan
kümeslerinin	kümes + lerinin
büktürülürüz	büktürül + ürüz
emmiyor	em + miyor
təsadüfə	təsadüf + ə
söyüdləri	söyüd + ləri
riskinin	risk + inin
tükenmişiz	tüken + mişiz
düşmanınızın	düşman + ınızın
qardaşa	qardaş + a
peyğəmbərlərdən	peyğəmbər + lərdən
polissiniz	polis + siniz
fırtınalardan	fırtına + lardan
donatımı	donatım + ı
sivilizasiyadan	sivilizasiya + dan
arxiviniz	arxiv + iniz
xəzinəmizi	xəzinə + mizi
açarımızda	açar + ımızda
çökertmeyecekmişiz	çökert + meyecekmişiz
kavaklarımız	kavak + larımız
düzeltmemiştim	düzelt + memiştim
beş	beş
gönderdi	gönder + di
yapıyorlarmış	yap + ıyorlarmış
sümüyünüzdən	sümü + yünüzdən
tuzlusun	tuzlu + sun
artmıyormuşuz	art + mıyormuşuz
mahnılar	mahnı + lar
aygırınızın	aygır + ınızın
anamızı	ana + mızı
sevişmezdi	seviş + mezdi
günebakanlarımızdan	günebakan + larımızdan
yanmışlarmış	yan + mışlarmış
qurbağalarda	qurbağa + larda
üzümün	üzüm + ün
Peterin	Peter + in
sinirlendirmeliymişim	sinirlendir + meliymişim
nəfəsdə	nəfəs + də
gecələrə	gecə + lərə
açarımızdan	açar + ımızdan
yaptırtıyormuşum	yaptırt + ıyormuşum
köynəklərimə	köynək + lərimə
siçanda	siçan + da
süngümdən	süngü + mdən
məktəblərimi	məktəb + lərimi
açar	açar
kötüleşmek	kötüleşmek
bıçaqlarda	bıçaq + larda
seslendirdiği	seslen + dirdiği
kəfgirlərində	kəfgir + lərində
alçalarımın	alça + larımın
kəpənəklərə	kəpənək + lərə
atmamışsınız	atma + mışsınız
çatmıyoruz	çat + mıyoruz
üzdən	üz + dən
dünyamda	dünya + mda
soymayacaktım	soy + mayacaktım
arxivlərdən	arxiv + lərdən
tasarımlarınızı	tasarım + larınızı
sinmelisiniz	sin + melisiniz
çiftetelliler	çiftetelli + ler
yağışlara	yağış + lara
çapana	çapa + na
ebediliğimiz	ebediliğ + imiz
bıçaqlarımıza	bıçaq + larımıza
rəngləyirlər	rənglə + yirlər
şaftalılarının	şaftalı + larının
jimnastik	jimnastik
sümüyünüzə	sümü + yünüzə
kölgəmizi	kölgə + mizi
ayaqqabı	ayaqqabı
manitanızın	manita + nızın
boyamalılardı	boya + malılardı
migrenimizi	migren + imizi
qəlblərinizdən	qəlb + lərinizdən
dinozavrda	dinozavr + da
dilmiştim	dil + miştim
pişiklərdən	pişik + lərdən
karşılıklarınızda	karşılık + larınızda
bölgenin	bölge + nin
hüceyrəmdən	hüceyrə + mdən
xəzinəmizin	xəzinə + mizin
hiçbirinin	hiçbiri + nin
değerlendirmelerde	değerlendirme + lerde
hörümçəyin	hörümçə + yin
ütülərə	ütü + lərə
tütmemişler	tüt + memişler
güvenmişlermiş	güven + mişlermiş
bitecekmişsiniz	bit + ecekmişsiniz
çiçəklərdə	çiçək + lərdə
əjdəhalar	əjdəha + lar
fəlsəfənizdən	fəlsəfə + nizdən
kərpicin	kərpic + in
qoxumuzun	qoxu + muzun
ilan	ilan
köməyimiz	kö + məyimiz
xəbərlər	xəbər + lər
hüceyrələrini	hüceyrə + lərini
mikrobumuzdan	mikrob + umuzdan
yaquarın	yaquar + ın
qadınlarda	qadın + larda
düşmanımın	düşman + ımın
pipi	pipi
kəpənəkdən	kəpənək + dən
500'ü	500 + 'ü
feribotlarımızda	feribot + larımızda
imamlarında	imam + larında
müqayisələrdə	müqayisə + lərdə
karıştırdılar	karıştır + dılar
düşmekle	düş + mekle
bağbanlara	bağban + lara
delirmem	delir + mem
derecene	derece + ne
günəşləri	günəş + ləri
peyğəmbərlərə	peyğəmbər + lərə
ağlayacaqsan	ağla + yacaqsan
söyüddə	söyüd + də
şaşmışım	şaş + mışım
beyninizin	bey + ninizin
qulağımızı	qulağ + ımızı
mevduat	mevduat
ojemiz	oje + miz
arxivlərimizin	arxiv + lərimizin
şahmatda	şahmat + da
taşmalıymışım	taş + malıymışım
kalırdınız	kal + ırdınız
dalğalarda	dalğa + larda
ərikdən	ərik + dən
mizrablardan	mizrab + lardan
ürəyin	ürə + yin
dirsəyim	dirsə + yim
oturdun	otur + dun
acıkıyorum	acık + ıyorum
seyretmiştiniz	seyret + miştiniz
buzullarım	buzul + larım
öngörülmüş	öngör + ülmüş
hükûmetmişsiniz	hükûmet + mişsiniz
namazımdan	namaz + ımdan
öpüşləri	öpüş + ləri
dayamamelisin	daya + mamelisin
tahta	taht + a
xəzinələrimizdə	xəzinə + lərimizdə
namazımızda	namaz + ımızda
qanın	qan + ın
gön	gön
çiplerinde	çip + lerinde
şırıngasının	şırınga + sının
şirkətlərdə	şirkət + lərdə
somun	som + un
çapaydı	çapa + ydı
mizrab	mizrab
yağışlarda	yağış + larda
rəndələri	rəndə + ləri
hörümçəklərin	hörümçək + lərin
skrotumunu	skrotum + unu
xəzinəsindən	xəzinə + sindən
belə	belə
şamarlamıyorlar	şamarla + mıyorlar
kilsənin	kilsə + nin
düşmənimizin	düşmən + imizin
müracaatlarına	müracaat + larına
odların	od + ların
ərdən	ər + dən
dəvəquşuna	dəvəquşu + na
çıldırtmamışız	çıldırt + mamışız
müzakirəmizi	müzakirə + mizi
tanışmadık	tanış + madık
yolcumuzda	yolcu + muzda
birleştirdi	birleştir + di
portakaldan	portakal + dan
əqrəbinizi	əqrəb + inizi
avqustlar	avqust + lar
kılmamalıydık	kıl + mamalıydık
ilklendirmemişmişsiniz	ilklendir + memişmişsiniz
nəticələrin	nəticə + lərin
kölgəmdə	kölgə + mdə
ikilemlerimize	ikilem + lerimize
kaybolmamalıymışsınız	kaybol + mamalıymışsınız
evcikte	evcik + te
xəritələrimiz	xəritə + lərimiz
yaparız	yap + arız
mələklərdə	mələk + lərdə
üzülürdünüz	üzül + ürdünüz
kazasıyla	kaza + sıyla
baldızıma	baldız + ıma
meşrubatlarımızda	meşrubat + larımızda
paketinin	paket + inin
gülüşdən	gülüş + dən
fəlsəfənizdə	fəlsəfə + nizdə
çarpaz	çarpaz
izlenceleriniz	izlence + leriniz
dibçəkləri	dibçək + ləri
sikilecekmişsin	sikil + ecekmişsin
çağırmayacağım	çağır + mayacağım
kölgəmin	kölgə + min
sünmemişsiniz	sün + memişsiniz
konuştur	konuş + tur
bozduydunuz	boz + duydunuz
dizeminize	dizem + inize
jurnalistlərdə	jurnalist + lərdə
buynuzumuzdan	buynuz + umuzdan
baltasınız	balta + sınız
marullarda	marul + larda
gözlərimizin	göz + lərimizin
tıklamamalıymışsın	tıkla + mamalıymışsın
iskenderleriniz	iskender + leriniz
kitabxana	kitabxana
yağlara	yağ + lara
denizyıldızlarına	denizyıldız + larına
uğradığı	uğra + dığı
xəritəni	xəritə + ni
saatlere	saat + lere
köynək	köynək
qulaqları	qulaq + ları
məktəblərimizə	məktəb + lərimizə
yıkmameli	yık + mameli
şahmatların	şahmat + ların
açarında	açar + ında
mayonezinde	mayonez + inde
