input	target
riveistä	riv + eistä
aktiivinen	aktiivinen
taistoja	taisto + ja
kokeilukuntiin	kokeilu + kuntiin
laskuveden	lasku + veden
söpö	söpö
seksuaaliselta	seksuaali + selta
tarkoittivat	tarkoitt + ivat
asetettavista	aset + ettavista
pakkaukset	pakkau + kset
tähtäävälle	täh + täävälle
Harriet	Harriet
identiteetit	identiteet + it
tekstiä	teksti + ä
rakennusten	rakennus + ten
hevoseläimiä	hevos + eläimiä
bensiinillä	bensiini + llä
nurtsi	nur + tsi
Olinin	Olin + in
anglikaanisen	anglikaani + sen
Kreikkaa	Kreikka + a
valituksiin	valitu + ksiin
periaatteen	periaat + teen
hengen	hen + gen
institutionaalisena	institutionaali + sena
D23	D23
linnoittamasta	linnoitta + masta
paloviinan	palo + viinan
1650-luvulla	1650 + -luvulla
huolehtivaa	huolehti + vaa
eläkeikään	eläke + ikään
tarjoiltiin	tarjoil + tiin
nimitys	nimitys
aseveliakselin	ase + veliakselin
Villähteen	Villäh + teen
1987–1992	1987–1992
liikekiinteistöisännöitsijätehtävissä	liike + kiinteistöisännöitsijätehtävissä
Windows	Windows
hedelmällistä	hedelmälli + stä
asennon	asen + non
poisjäänti	poisjäänti
viattomimpiin	viat + tomimpiin
voima	voima
aidannu	aida + nnu
totuuksia	totuu + ksia
toimivaltaisten	toimi + valtaisten
paikkakunnalla	paikka + kunnalla
perusperiaatteet	perus + periaatteet
voitelu	voitelu
suomalaisilta	suomalai + silta
lainoja	lain + oja
hyödyt	hyö + dyt
huikeaa	huikea + a
kiusoittelevan	kiusoit + televan
pitkällä	pitkällä
alkuperämaan	alku + perämaan
pistooli	pistooli
tuottaa	tuottaa
mausteet	mauste + et
kyseisen	kysei + sen
suhteessa	suh + teessa
tytöt	tyt + öt
kilpailisit	kilpail + isit
laiturilla	laituri + lla
polttelevat	polt + televat
mepin	mep + in
opintopisteet	opinto + pisteet
korkeakoulun	korkea + koulun
arvonimi	arvo + nimi
hyödyttömyyden	hyödyttömyy + den
Safka	Safka
viidellä	vii + dellä
1918	1918
olisikin	ol + isikin
uhoaan	uho + aan
ali	ali
puuttuvaa	puuttu + vaa
muutama	muutama
pihoilla	pih + oilla
muinaisten	muinai + sten
suojelussa	suojelu + ssa
niin	niin
merkitä	merkitä
ilotulitus	ilo + tulitus
aletaan	al + etaan
riski	riski
suureni	suure + ni
paistileikkeet	paisti + leikkeet
tiedä	tie + dä
päivien	päiv + ien
isoveli	iso + veli
yhdeksältä	yhdeksä + ltä
itärajan	itä + rajan
Orleansissa	Orleans + issa
miljoonaa	miljoona + a
kivoja	kiv + oja
kiinni	kiinni
korukirjaimin	koru + kirjaimin
teen	te + en
Lightningin	Lightning + in
1784/200325	1784/200325
hengettömänä	henget + tömänä
esteellä	este + ellä
politiikasta	politiik + asta
kitaraintro	kitara + intro
Suomessa	Suom + essa
Britannia	Britannia
omatkin	oma + tkin
vanha	vanha
lähetessä	lähe + tessä
uskonnoista	uskon + noista
viennistä	vien + nistä
ankarat	ankara + t
määrittäessään	määrittä + essään
tähtäimellä	tähtäi + mellä
kavereineen	kaver + eineen
hiihtovalmentajana	hiihto + valmentajana
vosun	vosu + n
esivaaleissa	esi + vaaleissa
unikon-	unik + on-
kiinnostuksen	kiinnostu + ksen
laajennus	laajennus
pratense	pratense
masentui	masentu + i
ajanjaksolla	ajan + jaksolla
kiireelliseen	kiireelli + seen
mestaruuskauden	mestaruus + kauden
matalavetisissä	matala + vetisissä
kummallakin	kum + mallakin
menon	meno + n
keskeisellä	keskei + sellä
pääesiintyjä	pää + esiintyjä
haikailevat	haikail + evat
maalaaminen	maalaaminen
varautuvat	varautu + vat
farkkuliivin	farkku + liivin
miljardivelat	miljardi + velat
drakman	drakma + n
kohdistui	kohdistu + i
kintaalla	kin + taalla
talousvaikeuksista	talous + vaikeuksista
1900-luvun	1900 + -luvun
kelpaa	kel + paa
kova	kova
kurssille	kurssi + lle
vaikeassa	vaikea + ssa
kaveriporukalla	kaveri + porukalla
nuorukaisen	nuorukai + sen
voimansa	voima + nsa
muutamissa	muutam + issa
peliputken	peli + putken
Breletin	Brelet + in
talouspolitiikkaa	talous + politiikkaa
klassistinen	klassistinen
mille	mi + lle
kunnioittamista	kunnioittami + sta
irtohiekkaa	irto + hiekkaa
sulostuttaa	sulostuttaa
pyyntöihin	pyyntö + ihin
kuudella	kuu + della
suotavaa	suotava + a
avioliitossa	avio + liitossa
sakeus	sakeus
hakukoneiden	haku + koneiden
huitoa	huitoa
kuolleisuus	kuolleisuus
kuulusteltavaksi	kuulustel + tavaksi
lihapullien	liha + pullien
pusut	pusu + t
siivoojat	siivooja + t
Almost	Almost
terroristi	terroristi
Median	Media + n
suuresti	suuresti
yhdistelmät	yhdistelmä + t
laki	laki
syöksyjä	syöksy + jä
suosittuna	suosittu + na
toden	toden
kaikille	kaik + ille
varastetaan	varast + etaan
työvoimareservi	työ + voimareservi
seuraavassa	seuraava + ssa
sotapäällikkönsä	sota + päällikkönsä
avioeroa	avio + eroa
naaraat	naara + at
monsteri	monsteri
avartavia	avartav + ia
Kakhetissa	Kakhet + issa
aitaukset	aitau + kset
olennaisesti	olennaisesti
maksettavaksi	maks + ettavaksi
erilaisissa	erilai + sissa
kehittäjät	kehittäjä + t
velkaongelma	velka + ongelma
Diàoyútáisaaret	Diàoyútáisaaret
kotouttamisprosessin	kotouttamis + prosessin
roskien	rosk + ien
köydestä	köy + destä
ruotsalaisesta	ruotsalai + sesta
Suomikin	Suomi + kin
sairaanhoitajaa	sairaan + hoitajaa
arvaamattomalta	arvaamat + tomalta
heikkoja	heikko + ja
katsoakseen	katsoa + kseen
lakanoihin	lakan + oihin
liikenteen	liiken + teen
keskusta	keskusta
julkistamisen	julkistami + sen
ääninäyttelijä	ääni + näyttelijä
huulilta	huuli + lta
Ulrik	Ulrik
koostuvat	koostu + vat
perimätiedon	perimä + tiedon
kynttilöitä	kynttil + öitä
purjeveneen	purje + veneen
vitsejä	vits + ejä
kitkerää	kitkerä + ä
uskoen	usko + en
kotieläinten	koti + eläinten
4-0	4-0
peräti	peräti
valtioiden	valtio + iden
keskeisen	keskei + sen
pääsi	pääs + i
alkua	alku + a
ollen	oll + en
saataisiin	saa + taisiin
Palin	Palin
eläinkuljettajien	eläin + kuljettajien
kirjeellä	kirje + ellä
ehdottaa	ehdottaa
Vuokkiniemen	Vuokkiniem + en
pidettyjä	pi + dettyjä
versioon	versio + on
unohtumattoman	unohtumat + toman
rouva	rouva
velvollisuus	velvollisuus
varten	varten
Keski-Suomen	Keski-Suom + en
julkaisema	julkais + ema
asukkaille	asuk + kaille
pakottanut	pakotta + nut
Kajaaninjoen	Kajaaninjo + en
tuoteluettelosta	tuote + luettelosta
aukaisee	aukais + ee
pyörätie	pyörä + tie
terveyden	tervey + den
työkalu	työ + kalu
seurantaan	seuranta + an
jäsenvaltioita	jäsen + valtioita
kauppoihin	kaupp + oihin
kaivosmies	kaivos + mies
mukauttaminen	mukauttaminen
IPCC:n	IPCC + :n
käännetään	kään + netään
kiistellystä	kiistell + ystä
vihaa	viha + a
näyttävien	näyttä + vien
tuntu	tuntu
selkään	selkä + än
edustavaan	edustava + an
kielenopiskelijan	kielen + opiskelijan
lempipaikkojaan	lempi + paikkojaan
myöntäminen	myöntäminen
valuutan	valuut + an
pensaista	pensa + ista
päämääriin	pää + määriin
monissa	moni + ssa
tulostustasi	tulostus + tasi
ominaislaatu	ominaislaatu
Kärpät	Kärpät
jaksaminen	jaksaminen
humpuukiin	humpuuki + in
tuettu	tu + ettu
naurat	naura + t
sukeltaminen	sukeltaminen
kehittämisyksikön	kehittämis + yksikön
mielikuvia	mieli + kuvia
pilvissä	pilvi + ssä
tarvittavat	tarvi + ttavat
uhaten	uha + ten
luopuvani	luopu + vani
katiskaksi	katiska + ksi
neuvo	neuvo
setviä	setviä
loitolla	loitolla
rutistuksen	rutistu + ksen
kameroilla	kamer + oilla
toimikunnat	toimi + kunnat
mukava	mukava
tahtoisi	tahto + isi
Oxenstiernan	Oxenstierna + n
mökkejään	mökk + ejään
Hadrianuksesta	Hadrianu + ksesta
helppoa	helppo + a
hakkaan	hak + kaan
mäen	mä + en
muutakin	muu + takin
mustasukkaisuudesta	mustasukkaisuu + desta
lyhyestä	lyhy + estä
laivastossa	laivasto + ssa
Stellan	Stella + n
luottoluokitustaan	luotto + luokitustaan
voittanutta	voitta + nutta
olinkin	ol + inkin
voit	voi + t
aukoton	aukoton
lajissa	laji + ssa
luottotappioissa	luotto + tappioissa
tavoitteenani	tavoit + teenani
muuttujia	muuttuj + ia
kaksivuotiaana	kaksi + vuotiaana
esittelijä	esittelijä
aitauksien	aitau + ksien
puoliperävaunua	puoli + perävaunua
Groupin	Group + in
epävarmaa	epä + varmaa
kipu	kipu
ylhäisestä	ylhäi + sestä
valmistautumassa	valmistautu + massa
kulttuurierohavaintoja	kulttuuri + erohavaintoja
kartoitettiin	kartoit + ettiin
haltijaksi	haltija + ksi
Libušen	Libuše + n
termiinisopimuksen	termiini + sopimuksen
vaatekerrosten	vaate + kerrosten
päivätyssä	päivä + tyssä
hovissa	hovi + ssa
selviä	selvi + ä
mukavalla	mukava + lla
punainen	punainen
mukautettu	mukaut + ettu
litiumperoksidia	litium + peroksidia
komissaari	komissaari
kolmessatoista	kolme + ssatoista
3,75	3,75
taustaa	tausta + a
Mikaa	Mika + a
rajoja	raj + oja
näkemästä	nä + kemästä
vertailukelpoinen	vertailu + kelpoinen
antanut	anta + nut
autoilua	autoilu + a
osallistuessa	osallistu + essa
Koreassa	Korea + ssa
opitaan	op + itaan
etanolia	etanoli + a
kaupunkisuunnitteluun	kaupunki + suunnitteluun
valokuvasivua	valo + kuvasivua
tilauspalvelun	tilaus + palvelun
Beuthenissa	Beuthen + issa
liehuvine	liehuv + ine
putosi	pu + tosi
2006/C	2006/C
analyytikkojen	analyytikko + jen
Yamashina	Yamashina
7,1	7,1
pysähtyä	pysähtyä
tekeekin	te + keekin
yötä	yö + tä
lintulajeja	lintu + lajeja
kaipaisivat	kai + paisivat
latvuskerroksissa	latvus + kerroksissa
liiemmin	liiemmin
toimivuus	toimivuus
kreivin	kreivi + n
yhtäkkii	yhtäkki + i
mainospuheistaan	mainos + puheistaan
haluaisit	halu + aisit
Sacrificium	Sacrificium
kaverikeskeistä	kaveri + keskeistä
vaihtopenkille	vaihto + penkille
vaatimalla	vaati + malla
kykenemättä	ky + kenemättä
katsaus	katsaus
Krobsista	Krobs + ista
csv-	csv-
Fitch	Fitch
tekisivät	te + kisivät
polkumyyntimarginaalin	polku + myyntimarginaalin
villapaitavuoren	villa + paitavuoren
keskustellaan	keskustella + an
ottamiseksi	ottami + seksi
rkl	rkl
liittyviin	liitty + viin
Yves-Thibault	Yves-Thibault
liikkeiltään	liik + keiltään
lainasin	laina + sin
hyödyllisyysmallien	hyödyllisyys + mallien
Aalesundin	Aalesund + in
Series	Series
Potterin	Potter + in
helpottamalla	helpotta + malla
terävintä	teräv + intä
kaikkemme	kaikk + emme
finaalia	finaali + a
silmäkulmaan	silmä + kulmaan
ulkomaanekskursiolla	ulko + maanekskursiolla
hallintaoikeuden	hallinta + oikeuden
sulkumerkin	sulku + merkin
aistinvaraisin	aistin + varaisin
Agilan	Agila + n
hengissä	hengissä
kaulaketjua	kaula + ketjua
arvomaailmasta	arvo + maailmasta
vappuajelulla	vappu + ajelulla
taitoja	taito + ja
uhkaavan	uh + kaavan
koloistaan	kolo + istaan
saalistajaksi	saalistaja + ksi
riemuita	riemuita
uskollisena	uskolli + sena
savupiippuja	savu + piippuja
viikinkien	viikinki + en
riittäväksi	riittävä + ksi
opintosuoritusmerkinnät	opinto + suoritusmerkinnät
for	for
Third	Third
Back	Back
Internetiin	Internet + iin
kilvan	kil + van
varmistaakseni	varmistaa + kseni
napista	nap + ista
yllättävä	yllättävä
herättävä	herättä + vä
katselisivat	katsel + isivat
vanhapiikuuksissaan	vanha + piikuuksissaan
varmistaakseen	varmistaa + kseen
entisistä	enti + sistä
mukaelmasta	mukaelma + sta
muotisuunnittelijan	muoti + suunnittelijan
varoin	var + oin
funding	funding
Kuopion	Kuopio + n
ennusteensa	ennuste + ensa
anode	anode
paikallisen	paikalli + sen
bet-kirjaimella	bet + -kirjaimella
127	127
yksinkertaisemmin	yksinkertaise + mmin
lopettamista	lopettami + sta
asuivat	asu + ivat
merkittävän	merkittävä + n
antajat	antaja + t
naapurista	naapuri + sta
102-vuotisen	102 + -vuotisen
taakseni	taakse + ni
alkavaksi	alka + vaksi
perheväkivalta	perhe + väkivalta
Bäck	Bäck
päällystetty	päällyst + etty
noudatettavista	noudat + ettavista
epävirallisten	epä + virallisten
häiritä	häiritä
ikään	ikä + än
Bonnin	Bonn + in
suhde	suhde
maailmankaikkeus	maailman + kaikkeus
älyautojen	äly + autojen
stop	stop
SOKRATES-ohjelman	SOKRATES + -ohjelman
ihmisoikeusrikkomuksiin	ihmis + oikeusrikkomuksiin
identiteettiä	identiteetti + ä
ikkunan	ikkuna + n
keskustelemme	keskustel + emme
todentaa	todentaa
kasassa	kasassa
aiheen	aihe + en
liitettiin	liit + ettiin
silkkaa	silkka + a
puolivuotistuloksemme	puoli + vuotistuloksemme
kaljun	kalju + n
TTKK:hon	TTKK + :hon
show	show
istuin	istu + in
Svetranj	Svetranj
syöneiltä	syö + neiltä
Vi	Vi
salaisuutena	salaisuu + tena
turvonneet	turvo + nneet
mittareilla	mittar + eilla
vaniljajogurttia	vanilja + jogurttia
kuorettomista	kuoret + tomista
ajokuntoisen	ajo + kuntoisen
viilenemään	viile + nemään
tirppoja	tirpp + oja
satu	satu
jumalia	jumal + ia
ihostaan	iho + staan
pääkonnat	pää + konnat
neuvostoajan	neuvosto + ajan
III:lle	III + :lle
työväentalo	työ + väentalo
Il	Il
Parkkinen	Parkkinen
Mike	Mike
katajalle	kataja + lle
ehdokasvaltioksi	ehdokas + valtioksi
opiskele	opiskel + e
Kiina	Kiina
yksitoista	yksi + toista
apuleipurien	apu + leipurien
teknologiakonsultointiin	teknologia + konsultointiin
henkilössä	henkilö + ssä
elänyt	elä + nyt
viivytykset	viivyty + kset
painotuksesta	painotu + ksesta
tietoisuutta	tietoisuu + tta
kiihdyttää	kiihdyttää
paistaa	paistaa
tiedettävä	tie + dettävä
mainoksia	maino + ksia
väärässä	väärä + ssä
pareittain	pareittain
matkustusvaikeudet	matkustus + vaikeudet
Google	Google
tukahdutettu	tukahdut + ettu
Al-Zaidi	Al-Zaidi
kiiltävän	kiiltävä + n
rakoilee	rakoil + ee
avautuvaa	avautu + vaa
näkyviin	näky + viin
yksityiskohtiin	yksityis + kohtiin
luutnantiksi	luutnant + iksi
valaistuksen	valaistu + ksen
yhdeksäs	yhdeksäs
2016	2016
aiheuttamiin	aiheutta + miin
sohvakuosiin	sohva + kuosiin
käyttäjänimelläsi	käyttäjä + nimelläsi
lattiassa	lattia + ssa
Taurien	Tauri + en
kelloa	kello + a
suffiksina	suffiksi + na
riittävän	riittävä + n
näkö	näkö
Perryn	Perry + n
oppilas	oppilas
suomentajasta	suomentaja + sta
viralliselta	viralli + selta
roihuavaa	roihu + avaa
käytiin	käy + tiin
Ranskasta	Ranska + sta
isännöintiyhteisössä	isännöinti + yhteisössä
yliopistollista	yli + opistollista
höyrytetään	höyryt + etään
AATU-tapahtumaa	AATU + -tapahtumaa
luihin	lu + ihin
tyynynä	tyyny + nä
kieli-	kieli + -
uhkaavat	uh + kaavat
uskoo	usko + o
joutuvan	joutu + van
turvautua	turvautua
enemmistöt	enemmistö + t
Hits	Hits
kristillistä	kristilli + stä
kohota	kohota
syksy	syksy
tiivistämistä	tiivistämi + stä
lapsista	lapsi + sta
eurooppalaisella	eurooppalai + sella
huonosta	huono + sta
kotikyläänsä	koti + kyläänsä
helikopteria	helikopteri + a
syrjinnän	syrjin + nän
Kathrin	Kathrin
suhteita	suh + teita
toimeksiantoon	toimeksianto + on
ominaisuutta	ominaisuu + tta
eläkkeet	eläk + keet
säädöksissä	säädö + ksissä
tunnettuutta	tunnettuu + tta
liikemies	liike + mies
kenraali	kenraali
tv-yhtiö	tv + -yhtiö
voittanutkaan	voitta + nutkaan
Philipsin	Philips + in
seinähirsiä	seinä + hirsiä
osallistuneillekin	osallistu + neillekin
istuneet	istu + neet
Coudenhove-Kalergin	Coudenhove-Kalerg + in
näyttelijäjäseniä	näyttelijä + jäseniä
vapaaksi	vapaa + ksi
muistoja	muisto + ja
työntekijän	työn + tekijän
listakärkeen	lista + kärkeen
sivuaineopiskelija	sivu + aineopiskelija
suoranainen	suoranainen
Egyptissä	Egypti + ssä
kontaktit	kontakti + t
periaatteesta	periaat + teesta
kulumista	kulumi + sta
haltuunsa	haltuunsa
Kuuba	Kuuba
keskukset	kesku + kset
hyytelöistä	hyytelö + istä
löytämään	löytä + mään
kieliksi	kieli + ksi
intellektuelleiksi	intellektuell + eiksi
verannan	veran + nan
nimityksiä	nimity + ksiä
jokaisesta	jokai + sesta
siirtokunnan	siirto + kunnan
retkikuntaan	retki + kuntaan
peleistä	pel + eistä
kuolemaltaan	kuolema + ltaan
lausahtavan	lausahta + van
suuruinen	suuruinen
harhailemasta	harhail + emasta
soveltamista	sovelta + mista
Ilmarissa	Ilmari + ssa
lähtökohdista	lähtö + kohdista
hänet	hän + et
manneralueesta	manner + alueesta
al-Qaidan	al-Qaida + n
suosii	suosi + i
22	22
huomenna	huomenna
kiidätettiin	kiidät + ettiin
pulloissa	pullo + issa
Savukosken	Savukosk + en
kananmunien	kanan + munien
Citroeninsa	Citroen + insa
saaret	saar + et
äänioikeutta	ääni + oikeutta
järjestön	järjestö + n
Koksuk	Koksuk
tiiviimmät	tiivi + immät
hyllyjä	hylly + jä
hoo-moilasena	hoo-moila + sena
kiukkuiseksi	kiukkui + seksi
kaupan	kaup + an
Khosro[v]iani-dynastia	Khosro[v]iani + -dynastia
televisio-ohjelman	televisio + -ohjelman
tiedekunnan	tiede + kunnan
muunakin	muu + nakin
raakaa	raaka + a
lenkkimakkaraa	lenkki + makkaraa
uhreista	uhr + eista
Livingstone	Livingstone
päätellään	päätellä + än
Kuypers	Kuypers
polttaa	polttaa
itäoguusilaiset	itäoguusilai + set
isännöitsijä	isännöitsijä
palauttamista	palauttami + sta
asuinkiinteistöjen	asuin + kiinteistöjen
länsimaalaisessa	länsi + maalaisessa
ponnisteluista	ponnistelu + ista
Mustialanlammi	Mustialanlammi
myymistä	myymi + stä
pakanauskonnoiksi	pakana + uskonnoiksi
Onyx	Onyx
aikakautta	aika + kautta
puute	puute
professuuria	professuuri + a
Holby	Holby
tuntien	tunti + en
44.3	44.3
kaikkee	kaikk + ee
SATSilla	SATS + illa
erojen	ero + jen
siirtymäosuus	siirtymä + osuus
ystävänään	ystävä + nään
Euroopassa	Euroop + assa
tekstikysymykset	teksti + kysymykset
kiihtyneet	kiihtyn + eet
välitettiin	välit + ettiin
pankkimaailmaan	pankki + maailmaan
yhdentymisprosessia	yhdentymis + prosessia
Britannian	Britannia + n
sävyyn	sävy + yn
johtopäätöksenne	johto + päätöksenne
pitäneet	pitä + neet
salmonella-	salmonella + -
poikkeuksellisen	poikkeukselli + sen
avattu	ava + ttu
seikkoja	seikk + oja
oikeusministeriöiden	oikeus + ministeriöiden
polkumyyntikoodi	polku + myyntikoodi
täysivaltainen	täysi + valtainen
ohjelmoinnin	ohjelmoin + nin
parsin	parsi + n
suurten	suur + ten
varmistamalla	varmista + malla
kiersin	kier + sin
annoksesta	anno + ksesta
kuuntelet	kuun + telet
suvaitsevaisuus	suvaitsevaisuus
hakemusta	hakemus + ta
myivät	my + ivät
aineille	aine + ille
mukaisten	mukai + sten
kappaleiksi	kappale + iksi
luontaiseen	luontai + seen
allekirjoittanut	allekirjoittanut
näkisi	nä + kisi
irtotuolia	irto + tuolia
foorumi	foorumi
vaeltavat	vaelta + vat
viivästyminen	viivästyminen
tukien	tuk + ien
jätteenkäsittelystä	jätteen + käsittelystä
virkavalansa	virka + valansa
edeltäjänsä	edeltäjä + nsä
asuinkatuaan	asuin + katuaan
Derbya	Derby + a
kannanoton	kannan + oton
matemaatikon	matemaatik + on
tummat	tumma + t
takuulla	takuu + lla
kauppakorkeakoulun	kauppa + korkeakoulun
kansanedustajuuttaan	kansa + nedustajuuttaan
Moskovaan	Moskova + an
jakaneet	jaka + neet
vajaat	vajaat
maalillaan	maali + llaan
90/426/ETY	90/426/ETY
tulo	tulo
usvalla	usva + lla
sellasii	sella + sii
tapaamisessa	tapaami + sessa
muistutettava	muistut + ettava
uudelleenjärjestelyä	uudelleenjärjestely + ä
Madridiin	Madrid + iin
ahkerammin	ahkera + mmin
vääntää	vääntää
ilmastoinnin	ilmastoin + nin
rohkeita	rohke + ita
lämpiäviin	läm + piäviin
juovat	juo + vat
Institute	Institute
parveili	parveil + i
halailu	halailu
muslimiasukasta	muslimi + asukasta
parivaljakkomme	pari + valjakkomme
Android-pohjaisten	Android + -pohjaisten
Govddosgáisi	Govddosgáisi
löytämä	löytä + mä
ottelua	ottelu + a
suostunu	suostu + nu
arveli	arvel + i
tietosuojalupauksiin	tieto + suojalupauksiin
pulska	pulska
parantavat	paranta + vat
kaikentyyppisiä	kaikentyyppi + siä
ajautumisen	ajautumi + sen
kauppakamarin	kauppa + kamarin
alistamaan	alista + maan
liittyviä	liitty + viä
tarkoita	tarkoit + a
pakkaaminen	pakkaaminen
sukeltajat	sukeltaja + t
Pontike	Pontike
kohdin	koh + din
väitöskirjansa	väitös + kirjansa
katsovat	katso + vat
kaipaavat	kai + paavat
odotuksiaan	odotu + ksiaan
käytyä	käy + tyä
kotitöitä	koti + töitä
suosimia	suosi + mia
alus	alus
jäsenmaiden	jäsen + maiden
Mel	Mel
Thom	Thom
tilasin	tila + sin
tiehankkeiden	tie + hankkeiden
vallankäyttöä	vallan + käyttöä
kumpikin	kumpikin
alleni	alle + ni
hiipivät	hiipi + vät
tukholmalaisten	tukholmalai + sten
hallituskausi	hallitus + kausi
sävyä	sävy + ä
muotoili	muotoil + i
virusperäinen	virus + peräinen
äiti-	äiti + -
pikkusisarukset	pikku + sisarukset
Greenpeacen	Greenpeace + n
keksivät	keksi + vät
ukr.	ukr.
opiskelemaan	opiskel + emaan
integroitumiseen	integroitumi + seen
kivikkokimalaisen	kivikko + kimalaisen
normaaliarvoon	normaali + arvoon
yhdistyvät	yhdisty + vät
unohtanut	unohta + nut
julkisessa	julki + sessa
työstämään	työstä + mään
tiedusteltiin	tiedustel + tiin
valotuksien	valotu + ksien
Gorgon	Gorgon
points	points
antimiin	antim + iin
soraääniä	sora + ääniä
naapuriasemasta	naapuri + asemasta
päässeen	pääs + seen
takaraivoon	taka + raivoon
Virran	Vir + ran
mielensä	miel + ensä
valutettuna	valut + ettuna
parlamentaarisessa	parlamentaari + sessa
hintaansa	hinta + ansa
vienniltä	vien + niltä
vuoroa	vuoro + a
