input	target
aluejaon	alue + jaon
kansainväliset	kansain + väliset
hakijoita	hakij + oita
joutavalta	joutava + lta
ősziéi	őszi + éi
hifink	hifi + nk
tuoden	tuo + den
fogyasztóvédelem	fogyasztóvédelem
egybegyűljön	egybegyűl + jön
eläinlääkintäkomitea	eläin + lääkintäkomitea
súlyemelőké	súlyemelő + ké
harminchatuk	harminchat + uk
kolmansista	kolma + nsista
lópatkókéi	lópatkó + kéi
nimitys	nimitys
rikkoutumisen	rikkoutumi + sen
kiistää	kiistää
oikeus-	oikeus + -
keserűkre	keserű + kre
oppaana	op + paana
kávébabnál	kávébab + nál
hiuksiisi	hiu + ksiisi
recsegje	recseg + je
bezúgja	bezúg + ja
repülőszőnyegnek	repülőszőnyeg + nek
kompenzálnálak	kompenzál + nálak
akasztandó	akaszt + andó
soitan	soit + an
nimittää	nimittää
rahaliiton	raha + liiton
ansaitsemaansa	ansai + tsemaansa
Hollowissa	Hollow + issa
csütörtökké	csütörtök + ké
kannustetaan	kannust + etaan
Hugo	Hugo
ajatuksella	ajatu + ksella
SDP:ltä	SDP + :ltä
08	08
ylioppilaskunta	yli + oppilaskunta
veszedelemé	veszedelem + é
felhőkarcolóra	felhőkarcoló + ra
epäluottamuslauseen	epä + luottamuslauseen
zsalugáterokhoz	zsalugáter + okhoz
színésznőkké	színésznő + kké
esőerdőkbe	esőerdő + kbe
virolaisten	virolai + sten
ravaszaknál	ravasz + aknál
összekentelek	összeken + telek
kammioon	kammio + on
közpénzekbe	közpénz + ekbe
erdőhöz	erdő + höz
fogkrémtől	fogkrém + től
sportszerűre	sportszerű + re
derelyékkel	derelyé + kkel
börtönbe	börtön + be
papírmaséi	papírmasé + i
természetessel	természetes + sel
venyi	veny + i
lapinkylästä	lapinkylä + stä
embriód	embrió + d
tagjelöltként	tagjelölt + ként
megcsinállak	megcsinál + lak
tavarakuljetuksiin	tavara + kuljetuksiin
útiig	úti + ig
egzisztenciálisként	egzisztenciális + ként
Giovannira	Giovanni + ra
törtjeik	tört + jeik
sävy	sävy
laskelma	laskelma
gyapjúkért	gyapjú + kért
kapcsolatnak	kapcsolat + nak
majapaikkanamme	maja + paikkanamme
vegyészeteik	vegyészet + eik
251	251
monitora	monitor + a
toimintojen	toiminto + jen
atyán	atyá + n
epähienotunteisesti	epä + hienotunteisesti
virsliből	virsli + ből
konzolokként	konzol + okként
tietopaketteja	tieto + paketteja
sebeik	seb + eik
tuskastuneena	tuskastu + neena
bekapcsolom	bekapcsol + om
sértegetőig	sértegető + ig
adoptáltál	adoptál + tál
osapuolet	osa + puolet
Tuikka	Tuikka
zavarosságokként	zavarosság + okként
jäljempänä	jäljempänä
visszatérni	visszatér + ni
axiómához	axiómá + hoz
Tienshinhanin	Tienshinhan + in
könyvvitel	könyvvitel
positiivisen	positiivi + sen
päivillä	päiv + illä
vastaanottanut	vastaanotta + nut
makasi	ma + kasi
kötőfékekbe	kötőfék + ekbe
pikkujoulut	pikku + joulut
Arduinoon	Arduino + on
tetrahidrokannabinolotok	tetrahidrokannabinol + otok
rántottam	ránt + ottam
lääkäreitä	lääkär + eitä
päätymisen	päät + ymisen
hangtalanoknak	hangtalan + oknak
alkuillasta	alku + illasta
stadilaisen	stadilai + sen
lucfenyőkéi	lucfenyő + kéi
merkittäväksi	merkittävä + ksi
Shanghaista	Shanghai + sta
milícián	milíciá + n
hämmästyttävää	hämmästyttävä + ä
étvágytalanságoknak	étvágytalanság + oknak
versenytárstól	versenytárs + tól
őzeim	őz + eim
kantilta	kant + ilta
ébrednél	ébred + nél
nollaantuvat	nollaantu + vat
Kuopiossa	Kuopio + ssa
pellon	pel + lon
ehtinyt	ehti + nyt
zsákmányoltam	zsákmányol + tam
nettikeskustelussa	netti + keskustelussa
tulehdustautien	tulehdus + tautien
rooli	rooli
tarkistimia	tarkisti + mia
tornin	torni + n
puolue	puolue
strategista	strategi + sta
maantiekuljetusvälineissä	maan + tiekuljetusvälineissä
tündérrózsákat	tündérrózsá + kat
kacagtátok	kacag + tátok
fejlődéstanokéi	fejlődéstan + okéi
markalla	mark + alla
kirjakauppaketju	kirja + kauppaketju
anglisztikád	anglisztiká + d
tärvätty	tärvä + tty
kandíroztalak	kandíroz + talak
javulásaid	javulás + aid
fotóautomatája	fotóautomatá + ja
tarvinneet	tarvi + nneet
lelumarkkinat	lelu + markkinat
személyije	személyi + je
kylmyydessä	kylmyy + dessä
vijjognod	vijjog + nod
puolisen	puoli + sen
lovagiatlanokkal	lovagiatlan + okkal
koncepcióké	koncepció + ké
ellentmondásostól	ellentmondásos + tól
oleellista	oleelli + sta
varmistavat	varmista + vat
navetasssa	navet + asssa
boksákkal	boksá + kkal
Kaukasian	Kaukasia + n
kézfogásként	kézfogás + ként
lyhenne	lyhenne
anagrammája	anagrammá + ja
firkálnia	firkál + nia
dokié	doki + é
päämäärä	pää + määrä
Grande	Grande
algoritmusom	algoritmus + om
vihogni	vihog + ni
toimipiste	toimi + piste
szélsőjobboldaliból	szélsőjobboldali + ból
itselleen	itse + lleen
jazz-paikka	jazz + -paikka
furakodnotok	furak + odnotok
autenttisessa	autentti + sessa
Mithridateelle	Mithrida + teelle
vaatekaappi	vaate + kaappi
Luukkanen	Luukkanen
erityismenettelyt	erityis + menettelyt
voksoktól	voks + októl
opiskelupaikkana	opiskelu + paikkana
leijuvan	leiju + van
képeknél	kép + eknél
beethovenieknél	beethoveni + eknél
leirissä	leiri + ssä
paria	pari + a
edustamasta	edusta + masta
redukálod	redukál + od
käsirahan	käsi + rahan
leoltott	leolt + ott
Maroshoz	Maros + hoz
humoristáik	humoristá + ik
bungalója	bungaló + ja
harminchetekben	harminch + etekben
választékig	választék + ig
uudestaan	uudestaan
jäsenyrityksilleen	jäsen + yrityksilleen
kevätsiivous	kevät + siivous
fürdőszobákká	fürdőszobá + kká
megálljátok	megáll + játok
vidékfejlesztésekként	vidékfejlesztés + ekként
vapauttanut	vapautta + nut
salliman	salli + man
demokratába	demokratá + ba
bolyhom	bolyh + om
viivat	viiva + t
jätettyä	jät + ettyä
dezintegrációké	dezintegráció + ké
kenkäpariin	kenkä + pariin
seulontamammografian	seulonta + mammografian
császárnékban	császárné + kban
kertomiseen	kertomi + seen
orvosoltalak	orvosol + talak
gardróbszobákon	gardróbszobá + kon
meghatározottból	meghatározott + ból
jutun	jut + un
evőpálcikátok	evőpálciká + tok
Sahin	Sahi + n
halálhíreken	halálhír + eken
tagságin	tagsági + n
kókuszosnak	kókuszos + nak
huomattavana	huomattava + na
turkislakki	turkis + lakki
kötelezniük	kötelez + niük
oikeustoimi	oikeus + toimi
nacionalizmusaik	nacionalizmus + aik
gitárom	gitár + om
laidalta	lai + dalta
mulatságról	mulatság + ról
Erdősötök	Erdős + ötök
sakk-matthoz	sakk-matt + hoz
videojátékoké	videojáték + oké
hallituksia	hallitu + ksia
megfognom	megfog + nom
elemekként	elem + ekként
harisnyánk	harisnyá + nk
fontosságúvá	fontosságú + vá
heiluu	heilu + u
jäämä	jäämä
pötköä	pötkö + ä
yllättyneenä	yllätty + neenä
verziókhoz	verzió + khoz
näppäimistön	näppäimistö + n
léggömbön	léggömb + ön
puha	puha
suorittaessasi	suoritta + essasi
instrumentálisakká	instrumentális + akká
gyümölcsöseik	gyümölcsös + eik
kukoricáról	kukoricá + ról
elbarikádoztál	elbarikádoz + tál
évfolyamokig	évfolyam + okig
3,25	3,25
vastalausettani	vasta + lausettani
hitelezőkből	hitelező + kből
seiskaluokan	seiska + luokan
napórákra	napórá + kra
säkkiakkojen	säkki + akkojen
Adyvá	Ady + vá
villisti	villisti
kahdeksas	kahdeksas
euriborin	euribor + in
siirtyi	siirty + i
Granlund	Granlund
következőéi	következő + éi
regisztrálásuk	regisztrálás + uk
ajánlatba	ajánlat + ba
megkárosította	megkárosít + otta
antonimaként	antonima + ként
irataink	irat + aink
fogadásból	fogadás + ból
kokemattomuutta	kokemattomuu + tta
elveid	elv + eid
kartoitettiin	kartoit + ettiin
aateluus	aateluus
ébresztőóránk	ébresztőórá + nk
szabályozásié	szabályozási + é
újraértelmezitek	újraértelmez + itek
feketéhez	feketé + hez
üdvözölniük	üdvözöl + niük
napórává	napórá + vá
jelképezett	jelképez + ett
középkor	középkor
frufruból	frufru + ból
tendálsz	tendál + sz
pitkään	pitkä + än
yrittäneen	yrittä + neen
Delanoëta	Delanoë + ta
julkistamistilaisuus	julkistamis + tilaisuus
tűzzünk	tűz + zünk
szülőfalvakból	szülőfal + vakból
ohjauksen	ohjau + ksen
pástétoméi	pástétom + éi
monumentális	monumentális
hársfáké	hársfá + ké
Davidekhez	David + ekhez
osin	osin
marhahúsokból	marhahús + okból
muuttaessani	muutta + essani
tapasztalj	tapasztal + j
parkettia	parketti + a
sukeltaa	sukeltaa
Schwaiger	Schwaiger
ordítottátok	ordít + ottátok
teoretikusaknál	teoretikus + aknál
szilárdítanánk	szilárdít + anánk
ábraként	ábra + ként
rühellés	rühell + és
kasvun	kasvu + n
jelentősekkel	jelentős + ekkel
kuiskailua	kuiskailu + a
Barnáknak	Barná + knak
beköltöznétek	beköltöz + nétek
előkészülnél	előkészül + nél
kifőzdééi	kifőzdé + éi
csikorogna	csikorog + na
kuljetti	kuljett + i
ilmaisu	ilmaisu
Litvániátok	Litvániá + tok
erkölcsiből	erkölcsi + ből
Rantanen	Rantanen
kyettiin	kye + ttiin
torzakba	torz + akba
1955–1960	1955–1960
harmincnégyért	harmincnégy + ért
falovaitok	fal + ovaitok
boldogtalanokra	boldogtalan + okra
kiihtyminen	kiihtyminen
muistoissa	muisto + issa
nyoszolyácskákat	nyoszolyácská + kat
siivettömät	siivet + tömät
peukaloijat	peukaloija + t
osavaltioiden	osa + valtioiden
fixálod	fixál + od
chiliä	chili + ä
siksipä	siksi + pä
derékszögűekhez	derékszögű + ekhez
fordításiakkal	fordítási + akkal
ruszkitok	ruszki + tok
Servocity	Servocity
adottságai	adottság + ai
perustelu	perustelu
csípéseké	csípés + eké
Észak-Rajna-Vesztfáliáért	Észak-Rajna-Vesztfáliá + ért
keringőkéi	keringő + kéi
indexe	indexe
yleisindeksi	yleis + indeksi
Åfelt	Åfelt
sooloalbumi	soolo + albumi
kálvinizmust	kálvinizmus + t
rajaavissa	raja + avissa
mönjät	mönjä + t
vilkaisemassa	vilkais + emassa
tällekin	tä + llekin
levottomaksi	levot + tomaksi
meghaladjunk	meghalad + junk
szájhagyományaim	szájhagyomány + aim
varmaankaan	varmaan + kaan
szenvedő	szenved + ő
Lonigo	Lonigo
léggömböd	léggömb + öd
arvovapaa	arvo + vapaa
tetőcsomagtartók	tetőcsomagtartó + k
kegyenceim	kegyenc + eim
kebelnek	kebel + nek
tüntetnénk	tüntet + nénk
repeämiä	repeäm + iä
profitokból	profit + okból
panttivankeina	pantti + vankeina
suhtautuu	suhtautu + u
tiedettä	tiede + ttä
junalaulut	juna + laulut
elkerülhetőekkel	elkerülhető + ekkel
horgascsontba	horgascsont + ba
észszerűséggé	észszerűség + gé
epäillyn	epäil + lyn
palimban	palim + ban
rejtelmekre	rejtel + mekre
dzsörzére	dzsörzé + re
tragikomikusakból	tragikomikus + akból
dózisokért	dózis + okért
natiivit	natiivi + t
mozaikjaid	mozaik + jaid
szerelőim	szerelő + im
könyvmolyaim	könyvmoly + aim
puheenjohtajavaltio	puheen + johtajavaltio
körhintám	körhintá + m
yhdistymään	yhdisty + mään
toimintaympäristössä	toiminta + ympäristössä
papereitaan	paper + eitaan
óvóknál	óvó + knál
pszichoterapeutának	pszichoterapeutá + nak
aamu	aamu
rohantatok	rohan + tatok
űrállomásba	űrállomás + ba
näppäimien	näppäi + mien
Ferenczekről	Ferencz + ekről
sadoittain	sadoittain
indiszkréciónál	indiszkréció + nál
kaataa	kaataa
ökonometriáitok	ökonometriá + itok
silikoniotsaan	silikoni + otsaan
velkaongelman	velka + ongelman
kisegítőről	kisegítő + ről
odotellaan	odotella + an
joukkoja	joukko + ja
auditóriuméi	auditórium + éi
karitatívéi	karitatív + éi
beszélgettek	beszélget + tek
zsoltárosom	zsoltáros + om
matkaan	matka + an
siitepölytiedotteiden	siitepöly + tiedotteiden
kohdistuvista	kohdistu + vista
helmikuuta	helmikuu + ta
teremtőnk	teremtő + nk
korkeakoulu	korkea + koulu
felkészültekbe	felkészült + ekbe
jäynän	jäynä + n
vakaammat	vakaa + mmat
bámultalak	bámul + talak
kelet-ázsiaivá	kelet-ázsiai + vá
vasasoknál	vasas + oknál
bordaiakba	bordai + akba
Isonvihan	Iso + nvihan
vaivoin	vaiv + oin
peruskoulutus-	perus + koulutus-
vapaille	vapa + ille
disszimilációknak	disszimiláció + knak
seuraamaan	seura + amaan
toimielimissä	toimi + elimissä
szűrként	szűr + ként
tittelin	titteli + n
lahjakkuuden	lahjakkuu + den
nyafogniuk	nyafog + niuk
korkeita	korke + ita
1955/2005	1955/2005
napvilágokéi	napvilág + okéi
pikkupäälliköt	pikku + päälliköt
bevezetőnk	bevezető + nk
silmäilin	silmäil + in
zsúfolttól	zsúfolt + tól
kollégiumnál	kollégium + nál
megrongálja	megrongál + ja
ollu	oll + u
távolodnád	távolod + nád
sólyáknak	sólyá + knak
muslicán	muslicá + n
vázoljon	vázol + jon
ottamiseen	ottami + seen
kupakig	kupak + ig
varró	varr + ó
dalán	dalá + n
kereskedéseknél	kereskedés + eknél
tuliaisia	tuliai + sia
koti	koti
fürdőnk	fürdő + nk
1980	1980
Újpestetek	Újpest + etek
óhajtandó	óhajt + andó
felnyergel	felnyergel
kokonaislukumäärän	kokonais + lukumäärän
sílécekig	síléc + ekig
gondosság	gondosság
párducokról	párduc + okról
triangulumaink	triangulum + aink
myönnetyn	myön + netyn
angorameren	angora + meren
sekrestyéséi	sekrestyés + éi
kolmikantasopimuksen	kolmi + kantasopimuksen
allergiaoireidensa	allergia + oireidensa
luettavaksi	lu + ettavaksi
fekvőtámaszokat	fekvőtámasz + okat
kuhistaan	kuhista + an
väittelivät	väit + telivät
Déli-óceán	Déli-óceán
verkostorakennetta	verkosto + rakennetta
liigakauden	liiga + kauden
vilja-alan	vilja + -alan
kelattua	kela + ttua
sisimmissään	sisi + mmissään
aikaan	aika + an
puolueeseen	puolue + eseen
vajonnut	vajo + nnut
direktiiviehdotus	direktiivi + ehdotus
takia	takia
tekosyystä	teko + syystä
katonáéi	katoná + éi
vészterhesekért	vészterhes + ekért
pókeren	póker + en
kausiluonteisista	kausi + luonteisista
vitaminja	vitamin + ja
identiteetti	identiteetti
huomasi	huoma + si
vonjuknak	vonjuk + nak
reiden	rei + den
csúfíts	csúfít + s
Pirkko	Pirkko
Intia	Intia
pysyvällä	pysyvä + llä
kiterjedése	kiterjedés + e
nemzedékkel	nemzedék + kel
Kaszától	Kaszá + tól
Asiassa	Asia + ssa
étlenekbe	étlen + ekbe
kysytä	kysy + tä
ilmoittamia	ilmoitta + mia
esine	esine
gerezdjeid	gerezd + jeid
piirre	piirre
telefonjaink	telefon + jaink
kellemetlennek	kellemetlen + nek
vérvizsgálatokból	vérvizsgálat + okból
beiktassa	beikta + ssa
repedésekké	repedés + ekké
letartóztattátok	letartóztat + tátok
Rasmus	Rasmus
vastagította	vastagít + otta
vimmatusti	vimmatusti
dynastian	dynastia + n
trigonometriája	trigonometriá + ja
permje	perm + je
tomporokból	tompor + okból
széllökései	széllökés + ei
elmondtatok	elmond + tatok
harhakuvitelmaa	harha + kuvitelmaa
aulaan	aula + an
vakoojat	vakooja + t
önológiát	önológiá + t
hobbitokká	hobbit + okká
készenlétem	készenlét + em
tarkoituksella	tarkoitu + ksella
välttääkseni	välttää + kseni
vidámakat	vidám + akat
loppuhetkillä	loppu + hetkillä
degradálás	degradálás
filmetek	film + etek
latyakokkal	latyak + okkal
Yhdysvallat	Yhdysvallat
kantonok	kanton + ok
tehtävänäni	tehtävä + näni
felsőbbrendűekké	felsőbbrendű + ekké
intimekért	intim + ekért
24,4	24,4
Jintaosta	Jintao + sta
kópén	kópé + n
Bencééi	Bencé + éi
illetményben	illetmény + ben
maataloutta	maa + taloutta
totuttautuminen	totuttautuminen
lángod	láng + od
ránganotok	ráng + anotok
Maksin	Maks + in
Urpilainen	Urpilainen
Seppälälle	Seppälä + lle
ilmenee	ilme + nee
kopnak	kop + nak
neliovinen	neli + ovinen
teaszűrőkkel	teaszűrő + kkel
tűzőgépként	tűzőgép + ként
kodissani	ko + dissani
pitäisi	pitä + isi
esztelenre	esztelen + re
magáznátok	magáz + nátok
befizessem	befize + ssem
autóstól	autós + tól
druszákig	druszá + kig
aluetehtävä	alue + tehtävä
hajlamokon	hajlam + okon
taustan	tausta + n
gyümölcsboroké	gyümölcsbor + oké
kuntaliitosten	kunta + liitosten
tárgyeseteitek	tárgyeset + eitek
yhdistämisrahan	yhdistä + misrahan
missziósból	missziós + ból
parkokon	park + okon
tutkimuksia	tutkimu + ksia
matalien	matal + ien
jutnunk	jut + nunk
Andalúziáid	Andalúziá + id
Naganon	Nagano + n
fokának	foká + nak
lantionpohjalle	lantionpohja + lle
nimenomaan	nimenomaan
földutaké	föld + utaké
lausuu	lausu + u
öltönyért	öltöny + ért
jalkapohjissa	jalka + pohjissa
urheilua	urheilu + a
világoknak	világ + oknak
könyvespolcaim	könyvespolc + aim
kiesen	kies + en
végtelenségeken	végtelenség + eken
suositella	suositella
kiveri	kiver + i
ritarien	ritari + en
összegzésünk	összegzés + ünk
surmattuna	surma + ttuna
5WPR:stä	5WPR + :stä
tűrt	tűr + t
ütött-kopottakig	ütött-kopott + akig
vízcsapokból	vízcsap + okból
syvyyttä	syvyy + ttä
säilyvät	säily + vät
alkotmánybíróságnál	alkotmánybíróság + nál
ОАО	ОАО
tanssitapahtuma	tanssi + tapahtuma
idényjellegűeké	idényjellegű + eké
Lönnrot	Lönnrot
alkuhämärää	alku + hämärää
semmibevételeim	semmibevétel + eim
aktivaation	aktivaatio + n
Fiat	Fiat
lennokkien	lennokki + en
Candyn	Candy + n
hienonnettuna	hienon + nettuna
kábeltelevíziónak	kábeltelevízió + nak
kaipaisivat	kai + paisivat
soimaan	soi + maan
javascriptin	javascript + in
pincérnőkön	pincérnő + kön
Rantapohja	Ranta + pohja
homoja	homo + ja
munkaerőpiacnak	munkaerőpiac + nak
szennyezzetek	szennyez + zetek
illatszerboltéi	illatszerbolt + éi
skalp	skalp
szatyorhoz	szatyor + hoz
protektorátusokban	protektorátus + okban
bankautomatánk	bankautomatá + nk
létrákba	létrá + kba
hazafitok	hazafi + tok
tolmácsokkal	tolmács + okkal
perässä	perässä
Bern	Bern
yksityishenkilöiden	yksityis + henkilöiden
pienimmän	pieni + mmän
Vatikánnál	Vatikán + nál
silmäripsiini	silmä + ripsiini
tahdissa.	tah + dissa.
bicajaim	bicaj + aim
Nicole	Nicole
tantervből	tanterv + ből
róttuk	ró + ttuk
többől	több + ől
harsonáké	harsoná + ké
miljardia	miljardi + a
címerre	címer + re
taktikán	taktiká + n
kamaszkoraid	kamaszkor + aid
elkészültünk	elkészül + tünk
tuotantohenkilöautoihin	tuotanto + henkilöautoihin
kankaalla	kan + kaalla
keskeytettävä	keskeyt + ettävä
saatuja	saa + tuja
markkinajärjestelyistä	markkina + järjestelyistä
osakeyhtiön	osake + yhtiön
avustaman	avusta + man
singcsontjaik	singcsont + jaik
jerkét	jerké + t
siirtymätaipaleella	siirtymä + taipaleella
kiistanalaisten	kiistan + alaisten
uudistustyössä	uudistus + työssä
arábiaiakról	arábiai + akról
toimijoilta	toimij + oilta
rivakoita	rivak + oita
börtönöznöm	börtönöz + nöm
kuuluneen	kuulu + neen
vapaaehtoispalvelu	vapaa + ehtoispalvelu
szájaként	szája + ként
kotikonstein	koti + konstein
keskiluokan	keski + luokan
produktívakkal	produktív + akkal
gondolata	gondolat + a
Schoolia	School + ia
Piroskánál	Piroská + nál
sorozatokban	sorozat + okban
akadályoznám	akadályoz + nám
tálibok	tálib + ok
Poutun	Pout + un
lasitehtaan	lasi + tehtaan
szeánszotok	szeánsz + otok
mannermaalta	manner + maalta
Fredrika	Fredrika
családfenntartókként	családfenntartó + kként
Shipbrokersin	Shipbrokers + in
